id_camion,orden_parada,nodo_ine,paquetes,km_tramo,tiempo_tramo_min,tiempo_acumulado_min,Id_Transportista,Centro_Origen
20,4,1403803,15,8.765412067890482,10.51849448146858,358.42519478898566,20,DQA4
20,5,Regreso_DQA4,0,160.14,119.62,478.04519478898567,20,DQA4
21,1,Inicio_DQA4,0,0.0,40.0,40.0,21,DQA4
21,2,1401501,18,178.94,133.9,227.9,21,DQA4
21,3,1407501,5,7.270589716959875,8.72470766035185,251.62470766035185,21,DQA4
21,4,1402201,19,4.357731010843217,5.229277213011861,313.8539848733637,21,DQA4
21,5,1404601,5,8.625839644673906,10.351007573608687,339.20499244697237,21,DQA4
21,6,1404205,2,11.566967673631991,13.880361208358389,359.0853536553308,21,DQA4
21,7,1404201,1,6.930772160760278,8.316926592912333,370.40228024824313,21,DQA4
21,8,Regreso_DQA4,0,139.75,108.35,478.7522802482431,21,DQA4
22,1,Inicio_DQA4,0,0.0,40.0,40.0,22,DQA4
22,2,1401601,11,222.11,155.15,228.15,22,DQA4
22,3,1402001,3,17.872215080784084,21.4466580969409,258.5966580969409,22,DQA4
22,4,1406904,9,11.404128605728188,13.684954326873825,299.28161242381475,22,DQA4
22,5,1406901,3,6.278207082311757,7.533848498774108,315.81546092258884,22,DQA4
22,6,Regreso_DQA4,0,217.11,162.83,478.6454609225889,22,DQA4
23,1,Inicio_DQA4,0,0.0,40.0,40.0,23,DQA4
23,2,1401701,87,112.98,79.93,380.93,23,DQA4
23,3,1401702,4,3.36281701128773,4.035380413545276,396.9653804135453,23,DQA4
23,4,Regreso_DQA4,0,110.61,80.41,477.37538041354526,23,DQA4
24,1,Inicio_DQA4,0,0.0,40.0,40.0,24,DQA4
24,2,1401702,18,110.61,80.41,174.41,24,DQA4
24,3,1490201,11,5.990114582593417,7.1881374991121,214.5981374991121,24,DQA4
24,4,1405901,8,5.620748616117295,6.744898339340754,245.34303583845286,24,DQA4
24,5,1405701,43,1.3522658536283885,1.6227190243540663,375.96575486280693,24,DQA4
24,6,1406501,2,4.8462570060695604,5.815508407283472,387.7812632700904,24,DQA4
24,7,Regreso_DQA4,0,124.19,91.36,479.1412632700904,24,DQA4
25,1,Inicio_DQA4,0,0.0,40.0,40.0,25,DQA4
25,2,1401703,10,116.73,82.21,152.20999999999998,25,DQA4
25,3,1403301,9,6.498841588865975,7.79860990663917,187.00860990663915,25,DQA4
25,4,1406501,19,12.108476108383863,14.530171330060636,258.5387812366998,25,DQA4
25,5,1405701,22,4.8462570060695604,5.815508407283472,330.35428964398324,25,DQA4
25,6,1402701,13,7.90039928356968,9.480479140283617,378.8347687842669,25,DQA4
25,7,Regreso_DQA4,0,142.16,99.97,478.8047687842669,25,DQA4
26,1,Inicio_DQA4,0,0.0,40.0,40.0,26,DQA4
26,2,1401901,9,159.86,125.74,192.74,26,DQA4
26,3,1401904,18,0.3677241040319719,0.4412689248383663,247.18126892483838,26,DQA4
26,4,1401902,15,0.4296080807219491,0.5155296968663389,292.6967986217047,26,DQA4
26,5,1401905,9,0.7287059990791322,0.8744471988949587,320.5712458205997,26,DQA4
26,6,1401903,10,1.2994687208987337,1.5593624650784805,352.1306082856782,26,DQA4
26,7,Regreso_DQA4,0,160.65,126.63,478.7606082856782,26,DQA4
27,1,Inicio_DQA4,0,0.0,40.0,40.0,27,DQA4
27,2,1401903,1,160.65,126.63,169.63,27,DQA4
27,3,1402501,9,5.0053915976004415,6.00646991712053,202.6364699171205,27,DQA4
27,4,1402502,7,2.24925300201014,2.699103602412168,226.3355735195327,27,DQA4
27,5,1402503,10,3.1324813167509413,3.75897758010113,260.0945510996338,27,DQA4
27,6,1404102,17,7.448725217193776,8.938470260632531,320.03302136026633,27,DQA4
27,7,1404101,16,5.394079805700058,6.47289576684007,374.5059171271064,27,DQA4
27,8,Regreso_DQA4,0,145.36,103.42,477.9259171271064,27,DQA4
28,1,Inicio_DQA4,0,0.0,40.0,40.0,28,DQA4
28,2,1402101,76,145.61,105.54,373.54,28,DQA4
28,3,Regreso_DQA4,0,145.61,105.54,479.08000000000004,28,DQA4
29,1,Inicio_DQA4,0,0.0,40.0,40.0,29,DQA4
29,2,1402101,76,145.61,105.54,373.54,29,DQA4
29,3,Regreso_DQA4,0,145.61,105.54,479.08000000000004,29,DQA4
30,1,Inicio_DQA4,0,0.0,40.0,40.0,30,DQA4
30,2,1402101,76,145.61,105.54,373.54,30,DQA4
30,3,Regreso_DQA4,0,145.61,105.54,479.08000000000004,30,DQA4
31,1,Inicio_DQA4,0,0.0,40.0,40.0,31,DQA4
31,2,1402101,76,145.61,105.54,373.54,31,DQA4
31,3,Regreso_DQA4,0,145.61,105.54,479.08000000000004,31,DQA4
32,1,Inicio_DQA4,0,0.0,40.0,40.0,32,DQA4
32,2,1402101,76,145.61,105.54,373.54,32,DQA4
32,3,Regreso_DQA4,0,145.61,105.54,479.08000000000004,32,DQA4
33,1,Inicio_DQA4,0,0.0,40.0,40.0,33,DQA4
33,2,1402101,74,145.61,105.54,367.54,33,DQA4
33,3,1402103,1,0.39891101657701344,0.4786932198924161,371.01869321989244,33,DQA4
33,4,1402104,1,0.39134688494899694,0.46961626193879635,374.48830948183127,33,DQA4
33,5,Regreso_DQA4,0,144.91,104.8,479.2883094818313,33,DQA4
34,1,Inicio_DQA4,0,0.0,40.0,40.0,34,DQA4
34,2,1402102,77,144.96,104.07,375.07,34,DQA4
34,3,Regreso_DQA4,0,144.96,104.07,479.14,34,DQA4
35,1,Inicio_DQA4,0,0.0,40.0,40.0,35,DQA4
35,2,1402102,77,144.96,104.07,375.07,35,DQA4
35,3,Regreso_DQA4,0,144.96,104.07,479.14,35,DQA4
36,1,Inicio_DQA4,0,0.0,40.0,40.0,36,DQA4
36,2,1402102,77,144.96,104.07,375.07,36,DQA4
36,3,Regreso_DQA4,0,144.96,104.07,479.14,36,DQA4
37,1,Inicio_DQA4,0,0.0,40.0,40.0,37,DQA4
37,2,1402102,77,144.96,104.07,375.07,37,DQA4
37,3,Regreso_DQA4,0,144.96,104.07,479.14,37,DQA4
38,1,Inicio_DQA4,0,0.0,40.0,40.0,38,DQA4
38,2,1402102,77,144.96,104.07,375.07,38,DQA4
38,3,Regreso_DQA4,0,144.96,104.07,479.14,38,DQA4
39,1,Inicio_DQA4,0,0.0,40.0,40.0,39,DQA4
39,2,1402102,77,144.96,104.07,375.07,39,DQA4
39,3,Regreso_DQA4,0,144.96,104.07,479.14,39,DQA4
40,1,Inicio_DQA4,0,0.0,40.0,40.0,40,DQA4
40,2,1402102,15,144.96,104.07,189.07,40,DQA4
40,3,1402104,56,0.5127857683148918,0.6153429219778701,357.68534292197785,40,DQA4
40,4,1402105,6,0.23880068368274085,0.286560820419289,375.97190374239716,40,DQA4
40,5,Regreso_DQA4,0,144.26,102.39,478.36190374239715,40,DQA4
41,1,Inicio_DQA4,0,0.0,40.0,40.0,41,DQA4
41,2,1402103,32,145.37,106.1,242.1,41,DQA4
41,3,1402108,38,0.2927644824015422,0.35131737888185066,356.45131737888187,41,DQA4
41,4,1402107,5,0.39542133411580865,0.47450560093897043,371.92582297982085,41,DQA4
41,5,1402110,1,0.6553581038513013,0.7864297246215616,375.7122527044424,41,DQA4
41,6,Regreso_DQA4,0,144.24,103.03,478.7422527044424,41,DQA4
42,1,Inicio_DQA4,0,0.0,40.0,40.0,42,DQA4
42,2,1402105,78,144.26,102.39,376.39,42,DQA4
42,3,Regreso_DQA4,0,144.26,102.39,478.78,42,DQA4
43,1,Inicio_DQA4,0,0.0,40.0,40.0,43,DQA4
43,2,1402105,78,144.26,102.39,376.39,43,DQA4
43,3,Regreso_DQA4,0,144.26,102.39,478.78,43,DQA4
44,1,Inicio_DQA4,0,0.0,40.0,40.0,44,DQA4
44,2,1402105,78,144.26,102.39,376.39,44,DQA4
44,3,Regreso_DQA4,0,144.26,102.39,478.78,44,DQA4
45,1,Inicio_DQA4,0,0.0,40.0,40.0,45,DQA4
45,2,1402105,43,144.26,102.39,271.39,45,DQA4
45,3,1402107,33,0.852351890281904,1.0228222683382846,371.4128222683383,45,DQA4
45,4,1402106,1,0.2962067131267151,0.3554480557520581,374.76827032409034,45,DQA4
45,5,Regreso_DQA4,0,145.12,105.11,479.87827032409035,45,DQA4
46,1,Inicio_DQA4,0,0.0,40.0,40.0,46,DQA4
46,2,1402106,76,145.12,105.11,373.11,46,DQA4
46,3,1402110,1,0.46829010257786824,0.5619481230934419,376.67194812309344,46,DQA4
46,4,Regreso_DQA4,0,144.24,103.03,479.7019481230934,46,DQA4
47,1,Inicio_DQA4,0,0.0,40.0,40.0,47,DQA4
47,2,1402106,76,145.12,105.11,373.11,47,DQA4
47,3,1402110,1,0.46829010257786824,0.5619481230934419,376.67194812309344,47,DQA4
47,4,Regreso_DQA4,0,144.24,103.03,479.7019481230934,47,DQA4
48,1,Inicio_DQA4,0,0.0,40.0,40.0,48,DQA4
48,2,1402106,76,145.12,105.11,373.11,48,DQA4
48,3,1402110,1,0.46829010257786824,0.5619481230934419,376.67194812309344,48,DQA4
48,4,Regreso_DQA4,0,144.24,103.03,479.7019481230934,48,DQA4
49,1,Inicio_DQA4,0,0.0,40.0,40.0,49,DQA4
49,2,1402106,76,145.12,105.11,373.11,49,DQA4
49,3,1402110,1,0.46829010257786824,0.5619481230934419,376.67194812309344,49,DQA4
49,4,Regreso_DQA4,0,144.24,103.03,479.7019481230934,49,DQA4
50,1,Inicio_DQA4,0,0.0,40.0,40.0,50,DQA4
50,2,1402106,76,145.12,105.11,373.11,50,DQA4
50,3,1402110,1,0.46829010257786824,0.5619481230934419,376.67194812309344,50,DQA4
50,4,Regreso_DQA4,0,144.24,103.03,479.7019481230934,50,DQA4
51,1,Inicio_DQA4,0,0.0,40.0,40.0,51,DQA4
51,2,1402106,76,145.12,105.11,373.11,51,DQA4
51,3,1402110,1,0.46829010257786824,0.5619481230934419,376.67194812309344,51,DQA4
51,4,Regreso_DQA4,0,144.24,103.03,479.7019481230934,51,DQA4
52,1,Inicio_DQA4,0,0.0,40.0,40.0,52,DQA4
52,2,1402106,76,145.12,105.11,373.11,52,DQA4
52,3,1402110,1,0.46829010257786824,0.5619481230934419,376.67194812309344,52,DQA4
52,4,Regreso_DQA4,0,144.24,103.03,479.7019481230934,52,DQA4
53,1,Inicio_DQA4,0,0.0,40.0,40.0,53,DQA4
53,2,1402106,76,145.12,105.11,373.11,53,DQA4
53,3,1402110,1,0.46829010257786824,0.5619481230934419,376.67194812309344,53,DQA4
53,4,Regreso_DQA4,0,144.24,103.03,479.7019481230934,53,DQA4
54,1,Inicio_DQA4,0,0.0,40.0,40.0,54,DQA4
54,2,1402106,76,145.12,105.11,373.11,54,DQA4
54,3,1402110,1,0.46829010257786824,0.5619481230934419,376.67194812309344,54,DQA4
54,4,Regreso_DQA4,0,144.24,103.03,479.7019481230934,54,DQA4
55,1,Inicio_DQA4,0,0.0,40.0,40.0,55,DQA4
55,2,1402106,76,145.12,105.11,373.11,55,DQA4
55,3,1402110,1,0.46829010257786824,0.5619481230934419,376.67194812309344,55,DQA4
55,4,Regreso_DQA4,0,144.24,103.03,479.7019481230934,55,DQA4
56,1,Inicio_DQA4,0,0.0,40.0,40.0,56,DQA4
56,2,1402106,76,145.12,105.11,373.11,56,DQA4
56,3,1402110,1,0.46829010257786824,0.5619481230934419,376.67194812309344,56,DQA4
56,4,Regreso_DQA4,0,144.24,103.03,479.7019481230934,56,DQA4
57,1,Inicio_DQA4,0,0.0,40.0,40.0,57,DQA4
57,2,1402106,14,145.12,105.11,187.11,57,DQA4
57,3,1402107,26,0.2962067131267151,0.3554480557520581,265.46544805575206,57,DQA4
57,4,1402110,36,0.6553581038513013,0.7864297246215616,374.2518777803736,57,DQA4
57,5,Regreso_DQA4,0,144.24,103.03,477.28187778037363,57,DQA4
58,1,Inicio_DQA4,0,0.0,40.0,40.0,58,DQA4
58,2,1402109,77,143.8,104.08,375.08,58,DQA4
58,3,Regreso_DQA4,0,143.8,104.08,479.15999999999997,58,DQA4
59,1,Inicio_DQA4,0,0.0,40.0,40.0,59,DQA4
59,2,1402109,77,143.8,104.08,375.08,59,DQA4
59,3,Regreso_DQA4,0,143.8,104.08,479.15999999999997,59,DQA4
60,1,Inicio_DQA4,0,0.0,40.0,40.0,60,DQA4
60,2,1402109,77,143.8,104.08,375.08,60,DQA4
60,3,Regreso_DQA4,0,143.8,104.08,479.15999999999997,60,DQA4
61,1,Inicio_DQA4,0,0.0,40.0,40.0,61,DQA4
61,2,1402109,77,143.8,104.08,375.08,61,DQA4
61,3,Regreso_DQA4,0,143.8,104.08,479.15999999999997,61,DQA4
62,1,Inicio_DQA4,0,0.0,40.0,40.0,62,DQA4
62,2,1402109,6,143.8,104.08,162.07999999999998,62,DQA4
62,3,1402110,71,0.5967552193831763,0.7161062632598116,375.7961062632598,62,DQA4
62,4,Regreso_DQA4,0,144.24,103.03,478.8261062632598,62,DQA4
63,1,Inicio_DQA4,0,0.0,40.0,40.0,63,DQA4
63,2,1402110,77,144.24,103.03,374.03,63,DQA4
63,3,Regreso_DQA4,0,144.24,103.03,477.05999999999995,63,DQA4
64,1,Inicio_DQA4,0,0.0,40.0,40.0,64,DQA4
64,2,1402110,77,144.24,103.03,374.03,64,DQA4
64,3,Regreso_DQA4,0,144.24,103.03,477.05999999999995,64,DQA4
65,1,Inicio_DQA4,0,0.0,40.0,40.0,65,DQA4
65,2,1402110,77,144.24,103.03,374.03,65,DQA4
65,3,Regreso_DQA4,0,144.24,103.03,477.05999999999995,65,DQA4
66,1,Inicio_DQA4,0,0.0,40.0,40.0,66,DQA4
66,2,1402110,77,144.24,103.03,374.03,66,DQA4
66,3,Regreso_DQA4,0,144.24,103.03,477.05999999999995,66,DQA4
67,1,Inicio_DQA4,0,0.0,40.0,40.0,67,DQA4
67,2,1402110,77,144.24,103.03,374.03,67,DQA4
67,3,Regreso_DQA4,0,144.24,103.03,477.05999999999995,67,DQA4
68,1,Inicio_DQA4,0,0.0,40.0,40.0,68,DQA4
68,2,1402110,77,144.24,103.03,374.03,68,DQA4
68,3,Regreso_DQA4,0,144.24,103.03,477.05999999999995,68,DQA4
69,1,Inicio_DQA4,0,0.0,40.0,40.0,69,DQA4
69,2,1402110,21,144.24,103.03,206.03,69,DQA4
69,3,1406702,19,20.941119870598868,25.12934384471864,288.15934384471865,69,DQA4
69,4,1406701,10,2.369495751123362,2.843394901348034,321.0027387460667,69,DQA4
69,5,1404303,3,15.69378040952466,18.832536491429593,348.8352752374963,69,DQA4
69,6,Regreso_DQA4,0,185.54,130.72,479.5552752374963,69,DQA4
70,1,Inicio_DQA4,0,0.0,40.0,40.0,70,DQA4
70,2,1402301,13,229.21,171.91,250.91,70,DQA4
70,3,1402302,9,5.770503782094085,6.924604538512902,284.8346045385129,70,DQA4
70,4,1405403,7,6.2216660045137635,7.465999205416517,313.3006037439294,70,DQA4
70,5,1406801,1,27.383666479936338,32.860399775923604,349.161003519853,70,DQA4
70,6,Regreso_DQA4,0,179.6,129.96,479.12100351985305,70,DQA4
71,1,Inicio_DQA4,0,0.0,40.0,40.0,71,DQA4
71,2,1402401,10,174.22,135.82,205.82,71,DQA4
71,3,1402402,9,3.306718746353291,3.968062495623949,236.78806249562393,71,DQA4
71,4,1403804,20,9.63672353562356,11.56406824274827,308.35213073837224,71,DQA4
71,5,1403805,13,7.8369637657503,9.40435651890036,356.7564872572726,71,DQA4
71,6,1405604,1,16.307691634268785,19.56922996112254,379.32571721839514,71,DQA4
71,7,Regreso_DQA4,0,133.58,99.2,478.52571721839513,71,DQA4
72,1,Inicio_DQA4,0,0.0,40.0,40.0,72,DQA4
72,2,1402601,7,191.17,137.67,198.67,72,DQA4
72,3,1402603,8,0.4340202985842882,0.5208243583011458,223.19082435830114,72,DQA4
72,4,1402602,6,7.732700243144562,9.279240291773474,250.47006465007462,72,DQA4
72,5,1407101,8,9.938691409356906,11.926429691228288,286.3964943413029,72,DQA4
72,6,1402904,7,15.414230507315132,18.49707660877816,325.8935709500811,72,DQA4
72,7,4108801,1,36.82833628332457,44.19400353998948,373.08757449007055,72,DQA4
72,8,4109202,1,42.348973041861775,50.81876765023413,426.9063421403047,72,DQA4
72,9,4101801,1,14.07260237055916,16.88712284467099,446.7934649849757,72,DQA4
72,10,Regreso_DQA4,0,29.91,33.08,479.87346498497567,72,DQA4
73,1,Inicio_DQA4,0,0.0,40.0,40.0,73,DQA4
73,2,1490101,9,144.24,108.76,175.76,73,DQA4
73,3,1402701,31,1.8154313817937067,2.178517658152448,270.9385176581524,73,DQA4
73,4,1402702,29,2.937895779990851,3.5254749359890214,361.4639925941415,73,DQA4
73,5,1404002,1,12.88031413053718,15.456376956644615,379.92036955078606,73,DQA4
73,6,Regreso_DQA4,0,126.5,97.29,477.2103695507861,73,DQA4
74,1,Inicio_DQA4,0,0.0,40.0,40.0,74,DQA4
74,2,1402703,17,112.14,91.0,182.0,74,DQA4
74,3,1403001,64,4.3257882266774255,5.19094587201291,379.1909458720129,74,DQA4
74,4,4103902,3,16.98645148570141,20.383741782841692,408.5746876548546,74,DQA4
