id_camion,orden_parada,nodo_ine,paquetes,km_tramo,tiempo_tramo_min,tiempo_acumulado_min,Id_Transportista,Centro_Origen
7,3,1400704,12,0.36810129798651614,0.44172155758381937,310.31172155758384,7,Amazon_SVQ1
7,4,1400702,9,0.39607927748825084,0.475295132985901,337.7870166905697,7,Amazon_SVQ1
7,5,Regreso_Amazon_SVQ1,0,184.12,140.09,477.8770166905697,7,Amazon_SVQ1
8,1,Inicio_Amazon_SVQ1,0,0.0,40.0,40.0,8,Amazon_SVQ1
8,2,1400702,2,184.12,140.09,186.09,8,Amazon_SVQ1
8,3,1400703,50,0.8202281597757168,0.9842737917308603,337.0742737917309,8,Amazon_SVQ1
8,4,Regreso_Amazon_SVQ1,0,185.1,140.66,477.73427379173086,8,Amazon_SVQ1
9,1,Inicio_Amazon_SVQ1,0,0.0,40.0,40.0,9,Amazon_SVQ1
9,2,1400703,36,185.1,140.66,288.65999999999997,9,Amazon_SVQ1
9,3,1402202,11,7.888626848462873,9.466352218155446,331.12635221815543,9,Amazon_SVQ1
9,4,1402201,4,0.8457655974832515,1.0149187169799019,344.1412709351353,9,Amazon_SVQ1
9,5,Regreso_Amazon_SVQ1,0,181.49,133.32,477.4612709351353,9,Amazon_SVQ1
10,1,Inicio_Amazon_SVQ1,0,0.0,40.0,40.0,10,Amazon_SVQ1
10,2,1400705,8,195.0,148.57,212.57,10,Amazon_SVQ1
10,3,1406301,7,11.096525449974335,13.315830539969202,246.8858305399692,10,Amazon_SVQ1
10,4,1401402,11,10.69000234893301,12.828002818719613,292.7138333586888,10,Amazon_SVQ1
10,5,1401401,10,8.128639943557367,9.75436793226884,332.46820129095767,10,Amazon_SVQ1
10,6,1401202,2,6.015593941137683,7.21871272936522,345.6869140203229,10,Amazon_SVQ1
10,7,Regreso_Amazon_SVQ1,0,190.34,133.17,478.85691402032285,10,Amazon_SVQ1
11,1,Inicio_Amazon_SVQ1,0,0.0,40.0,40.0,11,Amazon_SVQ1
11,2,1400801,5,250.26,187.69,242.69,11,Amazon_SVQ1
11,3,1400804,8,0.4757664824284305,0.5709197789141166,267.2609197789141,11,Amazon_SVQ1
11,4,1400802,6,0.5503246031476925,0.660389523777231,285.9213093026913,11,Amazon_SVQ1
11,5,1403503,1,8.846635475610253,10.615962570732304,299.5372718734236,11,Amazon_SVQ1
11,6,Regreso_Amazon_SVQ1,0,241.12,177.95,477.4872718734236,11,Amazon_SVQ1
12,1,Inicio_Amazon_SVQ1,0,0.0,40.0,40.0,12,Amazon_SVQ1
12,2,1400803,5,252.15,189.11,244.11,12,Amazon_SVQ1
12,3,1403503,15,10.342264507118482,12.41071740854218,301.52071740854217,12,Amazon_SVQ1
12,4,Regreso_Amazon_SVQ1,0,241.12,177.95,479.47071740854216,12,Amazon_SVQ1
13,1,Inicio_Amazon_SVQ1,0,0.0,40.0,40.0,13,Amazon_SVQ1
13,2,1400901,10,218.83,154.65,224.65,13,Amazon_SVQ1
13,3,1400902,6,0.32648764122173635,0.3917851694660836,243.0417851694661,13,Amazon_SVQ1
13,4,1400903,7,2.1591918249451125,2.591030189934135,266.63281535940024,13,Amazon_SVQ1
13,5,1405202,15,7.623724565423459,9.14846947850815,320.7812848379084,13,Amazon_SVQ1
13,6,4105502,2,74.91441834143812,89.89730200972575,416.67858684763416,13,Amazon_SVQ1
13,7,Regreso_Amazon_SVQ1,0,70.04,61.36,478.0385868476342,13,Amazon_SVQ1
14,1,Inicio_Amazon_SVQ1,0,0.0,40.0,40.0,14,Amazon_SVQ1
14,2,1401001,12,178.29,127.67,203.67000000000002,14,Amazon_SVQ1
14,3,1401002,19,0.4359046163263593,0.5230855395916312,261.19308553959166,14,Amazon_SVQ1
14,4,1401003,10,2.4013021830717247,2.8815626196860697,294.07464815927773,14,Amazon_SVQ1
14,5,1404801,11,4.724193509125741,5.669032210950889,332.7436803702286,14,Amazon_SVQ1
14,6,4101401,10,10.349431631262606,12.419317957515126,375.16299832774376,14,Amazon_SVQ1
14,7,4102601,1,5.083914336268806,6.100697203522567,384.2636955312663,14,Amazon_SVQ1
14,8,Regreso_Amazon_SVQ1,0,131.36,95.73,479.9936955312663,14,Amazon_SVQ1
15,1,Inicio_Amazon_SVQ1,0,0.0,40.0,40.0,15,Amazon_SVQ1
15,2,1401101,5,214.18,160.63,215.63,15,Amazon_SVQ1
15,3,1406401,3,7.861980049568664,9.434376059482396,234.06437605948238,15,Amazon_SVQ1
15,4,1403201,3,11.438359712153966,13.726031654584759,256.79040771406716,15,Amazon_SVQ1
15,5,1405204,2,7.237467271209646,8.684960725451576,271.4753684395187,15,Amazon_SVQ1
15,6,1405203,14,1.286491212070788,1.5437894544849455,315.0191578940037,15,Amazon_SVQ1
15,7,1405202,1,1.9449104917783275,2.333892590133993,320.35305048413767,15,Amazon_SVQ1
15,8,4105502,2,74.91441834143812,89.89730200972575,416.25035249386343,15,Amazon_SVQ1
15,9,Regreso_Amazon_SVQ1,0,70.04,61.36,477.61035249386345,15,Amazon_SVQ1
16,1,Inicio_Amazon_SVQ1,0,0.0,40.0,40.0,16,Amazon_SVQ1
16,2,1401201,16,188.84,132.05,220.05,16,Amazon_SVQ1
16,3,1401204,13,0.5813852595072171,0.6976623114086605,259.7476623114087,16,Amazon_SVQ1
16,4,1401202,12,1.0009510300142717,1.201141236017126,296.9488035474258,16,Amazon_SVQ1
16,5,1401203,13,3.958684289608914,4.750421147530696,340.6992246949565,16,Amazon_SVQ1
16,6,1405002,1,8.218443762441286,9.862132514929542,353.56135720988607,16,Amazon_SVQ1
16,7,Regreso_Amazon_SVQ1,0,182.55,126.06,479.62135720988607,16,Amazon_SVQ1
17,1,Inicio_Amazon_SVQ1,0,0.0,40.0,40.0,17,Amazon_SVQ1
17,2,1401203,2,187.41,137.94,183.94,17,Amazon_SVQ1
17,3,1401801,11,8.932123325425353,10.718547990510425,227.6585479905104,17,Amazon_SVQ1
17,4,1401802,29,0.5936594953920697,0.7123913944704837,315.3709393849809,17,Amazon_SVQ1
17,5,1406701,13,4.5532262444244465,5.463871493309336,359.8348108782902,17,Amazon_SVQ1
17,6,Regreso_Amazon_SVQ1,0,173.89,118.7,478.5348108782902,17,Amazon_SVQ1
18,1,Inicio_Amazon_SVQ1,0,0.0,40.0,40.0,18,Amazon_SVQ1
18,2,1401301,63,171.14,124.34,353.34000000000003,18,Amazon_SVQ1
18,3,Regreso_Amazon_SVQ1,0,171.14,124.34,477.68000000000006,18,Amazon_SVQ1
19,1,Inicio_Amazon_SVQ1,0,0.0,40.0,40.0,19,Amazon_SVQ1
19,2,1401301,20,171.14,124.34,224.34,19,Amazon_SVQ1
19,3,1401302,36,0.35668684846750626,0.4280242181610075,332.76802421816103,19,Amazon_SVQ1
19,4,1401303,7,0.3252917805551321,0.3903501366661585,354.1583743548272,19,Amazon_SVQ1
19,5,Regreso_Amazon_SVQ1,0,171.22,124.05,478.2083743548272,19,Amazon_SVQ1
20,1,Inicio_Amazon_SVQ1,0,0.0,40.0,40.0,20,Amazon_SVQ1
20,2,1401303,28,171.22,124.05,248.05,20,Amazon_SVQ1
20,3,1401304,15,1.9222502562642398,2.3067003075170875,295.3567003075171,20,Amazon_SVQ1
20,4,1403803,18,8.765412067890482,10.51849448146858,359.87519478898565,20,Amazon_SVQ1
20,5,Regreso_Amazon_SVQ1,0,162.35,118.07,477.94519478898565,20,Amazon_SVQ1
21,1,Inicio_Amazon_SVQ1,0,0.0,40.0,40.0,21,Amazon_SVQ1
21,2,1401401,1,200.42,144.83,187.83,21,Amazon_SVQ1
21,3,1406602,25,9.19201005251158,11.030412063013896,273.8604120630139,21,Amazon_SVQ1
21,4,1406601,21,3.9215161396118257,4.705819367534191,341.5662314305481,21,Amazon_SVQ1
21,5,Regreso_Amazon_SVQ1,0,199.49,137.23,478.7962314305481,21,Amazon_SVQ1
22,1,Inicio_Amazon_SVQ1,0,0.0,40.0,40.0,22,Amazon_SVQ1
22,2,1401501,18,181.14,132.34,226.34,22,Amazon_SVQ1
22,3,1407501,5,7.270589716959875,8.72470766035185,250.06470766035184,22,Amazon_SVQ1
22,4,1402201,21,4.357731010843217,5.229277213011861,318.2939848733637,22,Amazon_SVQ1
22,5,1404601,3,8.625839644673906,10.351007573608687,337.64499244697237,22,Amazon_SVQ1
22,6,1401903,1,9.605509347239455,11.526611216687346,352.1716036636597,22,Amazon_SVQ1
22,7,Regreso_Amazon_SVQ1,0,167.03,127.71,479.8816036636597,22,Amazon_SVQ1
23,1,Inicio_Amazon_SVQ1,0,0.0,40.0,40.0,23,Amazon_SVQ1
23,2,1401601,11,228.49,156.23,229.23,23,Amazon_SVQ1
23,3,1402001,3,17.872215080784084,21.4466580969409,259.6766580969409,23,Amazon_SVQ1
23,4,1406904,7,11.404128605728188,13.684954326873825,294.36161242381473,23,Amazon_SVQ1
23,5,1406901,3,6.278207082311757,7.533848498774108,310.8954609225888,23,Amazon_SVQ1
23,6,1402102,1,49.98742858116461,59.98491429739752,373.8803752199864,23,Amazon_SVQ1
23,7,Regreso_Amazon_SVQ1,0,151.34,105.14,479.02037521998636,23,Amazon_SVQ1
24,1,Inicio_Amazon_SVQ1,0,0.0,40.0,40.0,24,Amazon_SVQ1
24,2,1401701,87,119.36,81.01,382.01,24,Amazon_SVQ1
24,3,1401702,4,3.36281701128773,4.035380413545276,398.0453804135453,24,Amazon_SVQ1
24,4,Regreso_Amazon_SVQ1,0,116.99,81.49,479.5353804135453,24,Amazon_SVQ1
25,1,Inicio_Amazon_SVQ1,0,0.0,40.0,40.0,25,Amazon_SVQ1
25,2,1401702,18,116.99,81.49,175.49,25,Amazon_SVQ1
25,3,1490201,11,5.990114582593417,7.1881374991121,215.6781374991121,25,Amazon_SVQ1
25,4,1405901,8,5.620748616117295,6.744898339340754,246.42303583845285,25,Amazon_SVQ1
25,5,1405701,43,1.3522658536283885,1.6227190243540663,377.0457548628069,25,Amazon_SVQ1
25,6,1406501,1,4.8462570060695604,5.815508407283472,385.8612632700904,25,Amazon_SVQ1
25,7,Regreso_Amazon_SVQ1,0,130.57,92.44,478.3012632700904,25,Amazon_SVQ1
26,1,Inicio_Amazon_SVQ1,0,0.0,40.0,40.0,26,Amazon_SVQ1
26,2,1401703,9,123.11,83.29,150.29000000000002,26,Amazon_SVQ1
26,3,1403301,10,6.498841588865975,7.79860990663917,188.0886099066392,26,Amazon_SVQ1
26,4,1406501,20,12.108476108383863,14.530171330060636,262.6187812366998,26,Amazon_SVQ1
26,5,1405701,22,4.8462570060695604,5.815508407283472,334.4342896439833,26,Amazon_SVQ1
26,6,1402701,11,7.90039928356968,9.480479140283617,376.9147687842669,26,Amazon_SVQ1
26,7,Regreso_Amazon_SVQ1,0,148.54,101.05,477.96476878426694,26,Amazon_SVQ1
27,1,Inicio_Amazon_SVQ1,0,0.0,40.0,40.0,27,Amazon_SVQ1
27,2,1401901,9,166.24,126.81,193.81,27,Amazon_SVQ1
27,3,1401904,18,0.3677241040319719,0.4412689248383663,248.25126892483837,27,Amazon_SVQ1
27,4,1401902,15,0.4296080807219491,0.5155296968663389,293.7667986217047,27,Amazon_SVQ1
27,5,1401905,9,0.7287059990791322,0.8744471988949587,321.6412458205997,27,Amazon_SVQ1
27,6,1401903,9,1.2994687208987337,1.5593624650784805,350.2006082856782,27,Amazon_SVQ1
27,7,Regreso_Amazon_SVQ1,0,167.03,127.71,477.91060828567817,27,Amazon_SVQ1
28,1,Inicio_Amazon_SVQ1,0,0.0,40.0,40.0,28,Amazon_SVQ1
28,2,1401903,1,167.03,127.71,170.70999999999998,28,Amazon_SVQ1
28,3,1402501,9,5.0053915976004415,6.00646991712053,203.7164699171205,28,Amazon_SVQ1
28,4,1402502,7,2.24925300201014,2.699103602412168,227.41557351953267,28,Amazon_SVQ1
28,5,1402503,10,3.1324813167509413,3.75897758010113,261.1745510996338,28,Amazon_SVQ1
28,6,1404102,17,7.448725217193776,8.938470260632531,321.1130213602663,28,Amazon_SVQ1
28,7,1404101,15,5.394079805700058,6.47289576684007,372.58591712710637,28,Amazon_SVQ1
28,8,1402701,1,2.5645009223000454,3.0774011067600546,378.66331823386645,28,Amazon_SVQ1
28,9,Regreso_Amazon_SVQ1,0,148.54,101.05,479.71331823386646,28,Amazon_SVQ1
29,1,Inicio_Amazon_SVQ1,0,0.0,40.0,40.0,29,Amazon_SVQ1
29,2,1402101,75,151.99,106.61,371.61,29,Amazon_SVQ1
29,3,1402105,1,0.9157940839316726,1.098952900718007,375.70895290071803,29,Amazon_SVQ1
29,4,Regreso_Amazon_SVQ1,0,150.64,103.46,479.168952900718,29,Amazon_SVQ1
30,1,Inicio_Amazon_SVQ1,0,0.0,40.0,40.0,30,Amazon_SVQ1
30,2,1402101,75,151.99,106.61,371.61,30,Amazon_SVQ1
30,3,1402105,1,0.9157940839316726,1.098952900718007,375.70895290071803,30,Amazon_SVQ1
30,4,Regreso_Amazon_SVQ1,0,150.64,103.46,479.168952900718,30,Amazon_SVQ1
31,1,Inicio_Amazon_SVQ1,0,0.0,40.0,40.0,31,Amazon_SVQ1
31,2,1402101,75,151.99,106.61,371.61,31,Amazon_SVQ1
31,3,1402105,1,0.9157940839316726,1.098952900718007,375.70895290071803,31,Amazon_SVQ1
31,4,Regreso_Amazon_SVQ1,0,150.64,103.46,479.168952900718,31,Amazon_SVQ1
32,1,Inicio_Amazon_SVQ1,0,0.0,40.0,40.0,32,Amazon_SVQ1
32,2,1402101,75,151.99,106.61,371.61,32,Amazon_SVQ1
32,3,1402105,1,0.9157940839316726,1.098952900718007,375.70895290071803,32,Amazon_SVQ1
32,4,Regreso_Amazon_SVQ1,0,150.64,103.46,479.168952900718,32,Amazon_SVQ1
33,1,Inicio_Amazon_SVQ1,0,0.0,40.0,40.0,33,Amazon_SVQ1
33,2,1402101,75,151.99,106.61,371.61,33,Amazon_SVQ1
33,3,1402105,1,0.9157940839316726,1.098952900718007,375.70895290071803,33,Amazon_SVQ1
33,4,Regreso_Amazon_SVQ1,0,150.64,103.46,479.168952900718,33,Amazon_SVQ1
34,1,Inicio_Amazon_SVQ1,0,0.0,40.0,40.0,34,Amazon_SVQ1
34,2,1402101,75,151.99,106.61,371.61,34,Amazon_SVQ1
34,3,1402105,1,0.9157940839316726,1.098952900718007,375.70895290071803,34,Amazon_SVQ1
34,4,Regreso_Amazon_SVQ1,0,150.64,103.46,479.168952900718,34,Amazon_SVQ1
35,1,Inicio_Amazon_SVQ1,0,0.0,40.0,40.0,35,Amazon_SVQ1
35,2,1402101,4,151.99,106.61,158.61,35,Amazon_SVQ1
35,3,1402103,33,0.39891101657701344,0.4786932198924161,258.08869321989243,35,Amazon_SVQ1
35,4,1402108,37,0.2927644824015422,0.35131737888185066,369.4400105987743,35,Amazon_SVQ1
35,5,1402104,1,0.4134328824886834,0.49611945898642007,372.9361300577607,35,Amazon_SVQ1
35,6,1402105,1,0.23880068368274085,0.286560820419289,376.22269087818,35,Amazon_SVQ1
35,7,Regreso_Amazon_SVQ1,0,150.64,103.46,479.68269087818,35,Amazon_SVQ1
36,1,Inicio_Amazon_SVQ1,0,0.0,40.0,40.0,36,Amazon_SVQ1
36,2,1402102,76,151.34,105.14,373.14,36,Amazon_SVQ1
36,3,Regreso_Amazon_SVQ1,0,151.34,105.14,478.28,36,Amazon_SVQ1
37,1,Inicio_Amazon_SVQ1,0,0.0,40.0,40.0,37,Amazon_SVQ1
37,2,1402102,76,151.34,105.14,373.14,37,Amazon_SVQ1
37,3,Regreso_Amazon_SVQ1,0,151.34,105.14,478.28,37,Amazon_SVQ1
38,1,Inicio_Amazon_SVQ1,0,0.0,40.0,40.0,38,Amazon_SVQ1
38,2,1402102,76,151.34,105.14,373.14,38,Amazon_SVQ1
38,3,Regreso_Amazon_SVQ1,0,151.34,105.14,478.28,38,Amazon_SVQ1
39,1,Inicio_Amazon_SVQ1,0,0.0,40.0,40.0,39,Amazon_SVQ1
39,2,1402102,76,151.34,105.14,373.14,39,Amazon_SVQ1
39,3,Regreso_Amazon_SVQ1,0,151.34,105.14,478.28,39,Amazon_SVQ1
40,1,Inicio_Amazon_SVQ1,0,0.0,40.0,40.0,40,Amazon_SVQ1
40,2,1402102,76,151.34,105.14,373.14,40,Amazon_SVQ1
40,3,Regreso_Amazon_SVQ1,0,151.34,105.14,478.28,40,Amazon_SVQ1
41,1,Inicio_Amazon_SVQ1,0,0.0,40.0,40.0,41,Amazon_SVQ1
41,2,1402102,76,151.34,105.14,373.14,41,Amazon_SVQ1
41,3,Regreso_Amazon_SVQ1,0,151.34,105.14,478.28,41,Amazon_SVQ1
42,1,Inicio_Amazon_SVQ1,0,0.0,40.0,40.0,42,Amazon_SVQ1
42,2,1402102,20,151.34,105.14,205.14,42,Amazon_SVQ1
42,3,1402104,56,0.5127857683148918,0.6153429219778701,373.75534292197784,42,Amazon_SVQ1
42,4,Regreso_Amazon_SVQ1,0,151.29,105.88,479.63534292197784,42,Amazon_SVQ1
43,1,Inicio_Amazon_SVQ1,0,0.0,40.0,40.0,43,Amazon_SVQ1
43,2,1402105,77,150.64,103.46,374.46,43,Amazon_SVQ1
43,3,Regreso_Amazon_SVQ1,0,150.64,103.46,477.91999999999996,43,Amazon_SVQ1
44,1,Inicio_Amazon_SVQ1,0,0.0,40.0,40.0,44,Amazon_SVQ1
44,2,1402105,77,150.64,103.46,374.46,44,Amazon_SVQ1
44,3,Regreso_Amazon_SVQ1,0,150.64,103.46,477.91999999999996,44,Amazon_SVQ1
45,1,Inicio_Amazon_SVQ1,0,0.0,40.0,40.0,45,Amazon_SVQ1
45,2,1402105,77,150.64,103.46,374.46,45,Amazon_SVQ1
45,3,Regreso_Amazon_SVQ1,0,150.64,103.46,477.91999999999996,45,Amazon_SVQ1
46,1,Inicio_Amazon_SVQ1,0,0.0,40.0,40.0,46,Amazon_SVQ1
46,2,1402105,45,150.64,103.46,278.46,46,Amazon_SVQ1
46,3,1402108,1,0.4957760325120497,0.5949312390144597,282.0549312390144,46,Amazon_SVQ1
46,4,1402107,30,0.39542133411580865,0.47450560093897043,372.5294368399534,46,Amazon_SVQ1
46,5,Regreso_Amazon_SVQ1,0,152.35,107.45,479.9794368399534,46,Amazon_SVQ1
47,1,Inicio_Amazon_SVQ1,0,0.0,40.0,40.0,47,Amazon_SVQ1
47,2,1402106,75,151.5,106.19,371.19,47,Amazon_SVQ1
47,3,1402110,1,0.46829010257786824,0.5619481230934419,374.7519481230934,47,Amazon_SVQ1
47,4,Regreso_Amazon_SVQ1,0,150.62,104.11,478.86194812309344,47,Amazon_SVQ1
48,1,Inicio_Amazon_SVQ1,0,0.0,40.0,40.0,48,Amazon_SVQ1
48,2,1402106,75,151.5,106.19,371.19,48,Amazon_SVQ1
48,3,1402110,1,0.46829010257786824,0.5619481230934419,374.7519481230934,48,Amazon_SVQ1
48,4,Regreso_Amazon_SVQ1,0,150.62,104.11,478.86194812309344,48,Amazon_SVQ1
49,1,Inicio_Amazon_SVQ1,0,0.0,40.0,40.0,49,Amazon_SVQ1
49,2,1402106,75,151.5,106.19,371.19,49,Amazon_SVQ1
49,3,1402110,1,0.46829010257786824,0.5619481230934419,374.7519481230934,49,Amazon_SVQ1
49,4,Regreso_Amazon_SVQ1,0,150.62,104.11,478.86194812309344,49,Amazon_SVQ1
50,1,Inicio_Amazon_SVQ1,0,0.0,40.0,40.0,50,Amazon_SVQ1
50,2,1402106,75,151.5,106.19,371.19,50,Amazon_SVQ1
50,3,1402110,1,0.46829010257786824,0.5619481230934419,374.7519481230934,50,Amazon_SVQ1
50,4,Regreso_Amazon_SVQ1,0,150.62,104.11,478.86194812309344,50,Amazon_SVQ1
51,1,Inicio_Amazon_SVQ1,0,0.0,40.0,40.0,51,Amazon_SVQ1
51,2,1402106,75,151.5,106.19,371.19,51,Amazon_SVQ1
51,3,1402110,1,0.46829010257786824,0.5619481230934419,374.7519481230934,51,Amazon_SVQ1
51,4,Regreso_Amazon_SVQ1,0,150.62,104.11,478.86194812309344,51,Amazon_SVQ1
52,1,Inicio_Amazon_SVQ1,0,0.0,40.0,40.0,52,Amazon_SVQ1
52,2,1402106,75,151.5,106.19,371.19,52,Amazon_SVQ1
52,3,1402110,1,0.46829010257786824,0.5619481230934419,374.7519481230934,52,Amazon_SVQ1
52,4,Regreso_Amazon_SVQ1,0,150.62,104.11,478.86194812309344,52,Amazon_SVQ1
53,1,Inicio_Amazon_SVQ1,0,0.0,40.0,40.0,53,Amazon_SVQ1
53,2,1402106,75,151.5,106.19,371.19,53,Amazon_SVQ1
53,3,1402110,1,0.46829010257786824,0.5619481230934419,374.7519481230934,53,Amazon_SVQ1
53,4,Regreso_Amazon_SVQ1,0,150.62,104.11,478.86194812309344,53,Amazon_SVQ1
54,1,Inicio_Amazon_SVQ1,0,0.0,40.0,40.0,54,Amazon_SVQ1
54,2,1402106,75,151.5,106.19,371.19,54,Amazon_SVQ1
54,3,1402110,1,0.46829010257786824,0.5619481230934419,374.7519481230934,54,Amazon_SVQ1
54,4,Regreso_Amazon_SVQ1,0,150.62,104.11,478.86194812309344,54,Amazon_SVQ1
55,1,Inicio_Amazon_SVQ1,0,0.0,40.0,40.0,55,Amazon_SVQ1
55,2,1402106,75,151.5,106.19,371.19,55,Amazon_SVQ1
55,3,1402110,1,0.46829010257786824,0.5619481230934419,374.7519481230934,55,Amazon_SVQ1
55,4,Regreso_Amazon_SVQ1,0,150.62,104.11,478.86194812309344,55,Amazon_SVQ1
56,1,Inicio_Amazon_SVQ1,0,0.0,40.0,40.0,56,Amazon_SVQ1
56,2,1402106,75,151.5,106.19,371.19,56,Amazon_SVQ1
56,3,1402110,1,0.46829010257786824,0.5619481230934419,374.7519481230934,56,Amazon_SVQ1
56,4,Regreso_Amazon_SVQ1,0,150.62,104.11,478.86194812309344,56,Amazon_SVQ1
57,1,Inicio_Amazon_SVQ1,0,0.0,40.0,40.0,57,Amazon_SVQ1
57,2,1402106,75,151.5,106.19,371.19,57,Amazon_SVQ1
57,3,1402110,1,0.46829010257786824,0.5619481230934419,374.7519481230934,57,Amazon_SVQ1
57,4,Regreso_Amazon_SVQ1,0,150.62,104.11,478.86194812309344,57,Amazon_SVQ1
58,1,Inicio_Amazon_SVQ1,0,0.0,40.0,40.0,58,Amazon_SVQ1
58,2,1402106,26,151.5,106.19,224.19,58,Amazon_SVQ1
58,3,1402107,34,0.2962067131267151,0.3554480557520581,326.54544805575205,58,Amazon_SVQ1
58,4,1402110,16,0.6553581038513013,0.7864297246215616,375.3318777803736,58,Amazon_SVQ1
58,5,Regreso_Amazon_SVQ1,0,150.62,104.11,479.4418777803736,58,Amazon_SVQ1
59,1,Inicio_Amazon_SVQ1,0,0.0,40.0,40.0,59,Amazon_SVQ1
59,2,1402109,76,150.19,105.15,373.15,59,Amazon_SVQ1
59,3,Regreso_Amazon_SVQ1,0,150.19,105.15,478.29999999999995,59,Amazon_SVQ1
60,1,Inicio_Amazon_SVQ1,0,0.0,40.0,40.0,60,Amazon_SVQ1
60,2,1402109,76,150.19,105.15,373.15,60,Amazon_SVQ1
60,3,Regreso_Amazon_SVQ1,0,150.19,105.15,478.29999999999995,60,Amazon_SVQ1
61,1,Inicio_Amazon_SVQ1,0,0.0,40.0,40.0,61,Amazon_SVQ1
61,2,1402109,76,150.19,105.15,373.15,61,Amazon_SVQ1
61,3,Regreso_Amazon_SVQ1,0,150.19,105.15,478.29999999999995,61,Amazon_SVQ1
62,1,Inicio_Amazon_SVQ1,0,0.0,40.0,40.0,62,Amazon_SVQ1
62,2,1402109,76,150.19,105.15,373.15,62,Amazon_SVQ1
62,3,Regreso_Amazon_SVQ1,0,150.19,105.15,478.29999999999995,62,Amazon_SVQ1
63,1,Inicio_Amazon_SVQ1,0,0.0,40.0,40.0,63,Amazon_SVQ1
63,2,1402109,10,150.19,105.15,175.15,63,Amazon_SVQ1
63,3,1402110,66,0.5967552193831763,0.7161062632598116,373.8661062632598,63,Amazon_SVQ1
63,4,Regreso_Amazon_SVQ1,0,150.62,104.11,477.9761062632598,63,Amazon_SVQ1
64,1,Inicio_Amazon_SVQ1,0,0.0,40.0,40.0,64,Amazon_SVQ1
64,2,1402110,77,150.62,104.11,375.11,64,Amazon_SVQ1
64,3,Regreso_Amazon_SVQ1,0,150.62,104.11,479.22,64,Amazon_SVQ1
65,1,Inicio_Amazon_SVQ1,0,0.0,40.0,40.0,65,Amazon_SVQ1
65,2,1402110,77,150.62,104.11,375.11,65,Amazon_SVQ1
65,3,Regreso_Amazon_SVQ1,0,150.62,104.11,479.22,65,Amazon_SVQ1
66,1,Inicio_Amazon_SVQ1,0,0.0,40.0,40.0,66,Amazon_SVQ1
66,2,1402110,77,150.62,104.11,375.11,66,Amazon_SVQ1
66,3,Regreso_Amazon_SVQ1,0,150.62,104.11,479.22,66,Amazon_SVQ1
67,1,Inicio_Amazon_SVQ1,0,0.0,40.0,40.0,67,Amazon_SVQ1
67,2,1402110,77,150.62,104.11,375.11,67,Amazon_SVQ1
67,3,Regreso_Amazon_SVQ1,0,150.62,104.11,479.22,67,Amazon_SVQ1
68,1,Inicio_Amazon_SVQ1,0,0.0,40.0,40.0,68,Amazon_SVQ1
68,2,1402110,77,150.62,104.11,375.11,68,Amazon_SVQ1
68,3,Regreso_Amazon_SVQ1,0,150.62,104.11,479.22,68,Amazon_SVQ1
69,1,Inicio_Amazon_SVQ1,0,0.0,40.0,40.0,69,Amazon_SVQ1
69,2,1402110,77,150.62,104.11,375.11,69,Amazon_SVQ1
69,3,Regreso_Amazon_SVQ1,0,150.62,104.11,479.22,69,Amazon_SVQ1
70,1,Inicio_Amazon_SVQ1,0,0.0,40.0,40.0,70,Amazon_SVQ1
70,2,1402110,47,150.62,104.11,285.11,70,Amazon_SVQ1
70,3,1406702,16,20.941119870598868,25.12934384471864,358.23934384471863,70,Amazon_SVQ1
70,4,Regreso_Amazon_SVQ1,0,170.65,120.85,479.08934384471866,70,Amazon_SVQ1
71,1,Inicio_Amazon_SVQ1,0,0.0,40.0,40.0,71,Amazon_SVQ1
71,2,1402301,13,235.59,176.69,255.69,71,Amazon_SVQ1
71,3,1402302,9,5.770503782094085,6.924604538512902,289.6146045385129,71,Amazon_SVQ1
71,4,1405403,5,6.2216660045137635,7.465999205416517,312.0806037439294,71,Amazon_SVQ1
71,5,1406801,1,27.383666479936338,32.860399775923604,347.941003519853,71,Amazon_SVQ1
71,6,Regreso_Amazon_SVQ1,0,185.98,131.03,478.97100351985296,71,Amazon_SVQ1
72,1,Inicio_Amazon_SVQ1,0,0.0,40.0,40.0,72,Amazon_SVQ1
72,2,1402401,10,176.43,134.26,204.26,72,Amazon_SVQ1
72,3,1402402,9,3.306718746353291,3.968062495623949,235.22806249562393,72,Amazon_SVQ1
72,4,1403804,20,9.63672353562356,11.56406824274827,306.7921307383722,72,Amazon_SVQ1
72,5,1403805,13,7.8369637657503,9.40435651890036,355.19648725727257,72,Amazon_SVQ1
72,6,4101401,1,15.079345155541233,18.09521418664948,376.291701443922,72,Amazon_SVQ1
72,7,Regreso_Amazon_SVQ1,0,136.47,103.1,479.391701443922,72,Amazon_SVQ1
73,1,Inicio_Amazon_SVQ1,0,0.0,40.0,40.0,73,Amazon_SVQ1
73,2,1402601,7,197.55,138.75,199.75,73,Amazon_SVQ1
73,3,1402603,8,0.4340202985842882,0.5208243583011458,224.27082435830116,73,Amazon_SVQ1
73,4,1402602,6,7.732700243144562,9.279240291773474,251.55006465007463,73,Amazon_SVQ1
73,5,1407101,8,9.938691409356906,11.926429691228288,287.4764943413029,73,Amazon_SVQ1
73,6,1402904,6,15.414230507315132,18.49707660877816,323.97357095008107,73,Amazon_SVQ1
73,7,4108801,1,36.82833628332457,44.19400353998948,371.16757449007054,73,Amazon_SVQ1
