id_camion,orden_parada,nodo_ine,paquetes,km_tramo,tiempo_tramo_min,tiempo_acumulado_min,Id_Transportista,Centro_Origen,Zona_Geografica
8,2,2100503,51,47.55,38.17,203.17000000000002,8,Poligono_Nave_industrial_079,Zona_0
8,3,2101301,25,9.924221715321632,11.909066058385958,290.079066058386,8,Poligono_Nave_industrial_079,Zona_0
8,4,2101302,24,0.486521633210099,0.5838259598521188,362.6628920182381,8,Poligono_Nave_industrial_079,Zona_0
8,5,2101304,20,0.6059703420408874,0.7271644104490649,423.39005642868716,8,Poligono_Nave_industrial_079,Zona_0
8,6,2101305,9,0.32807321136509643,0.3936878536381157,450.7837442823253,8,Poligono_Nave_industrial_079,Zona_0
8,7,Regreso_Poligono_Nave_industrial_079,0,32.7,28.59,479.3737442823253,8,Poligono_Nave_industrial_079,Zona_0
9,1,Inicio_Poligono_Nave_industrial_079,0,0.0,12.0,12.0,9,Poligono_Nave_industrial_079,Zona_0
9,2,2100601,18,50.46,48.0,114.0,9,Poligono_Nave_industrial_079,Zona_0
9,3,2100602,15,5.674821657726833,6.809785989272199,165.8097859892722,9,Poligono_Nave_industrial_079,Zona_0
9,4,2107501,3,9.379749000322525,11.25569880038703,186.06548478965922,9,Poligono_Nave_industrial_079,Zona_0
9,5,2102301,15,9.916545267382343,11.899854320858811,242.96533911051802,9,Poligono_Nave_industrial_079,Zona_0
9,6,2106801,9,19.258239715414113,23.109887658496937,293.07522676901493,9,Poligono_Nave_industrial_079,Zona_0
9,7,2105701,10,11.364620517187879,13.637544620625455,336.7127713896404,9,Poligono_Nave_industrial_079,Zona_0
9,8,2105801,9,12.436201335377909,14.923441602453492,378.6362129920939,9,Poligono_Nave_industrial_079,Zona_0
9,9,2105802,10,5.1094258754518975,6.131311050542277,414.7675240426362,9,Poligono_Nave_industrial_079,Zona_0
9,10,Regreso_Poligono_Nave_industrial_079,0,66.3,63.1,477.8675240426362,9,Poligono_Nave_industrial_079,Zona_0
10,1,Inicio_Poligono_Nave_industrial_079,0,0.0,12.0,12.0,10,Poligono_Nave_industrial_079,Zona_0
10,2,2100802,3,122.43,121.2,142.2,10,Poligono_Nave_industrial_079,Zona_0
10,3,2100803,6,10.599807005076073,12.719768406091287,172.91976840609126,10,Poligono_Nave_industrial_079,Zona_0
10,4,2106201,13,13.796214323390549,16.555457188068658,228.47522559415992,10,Poligono_Nave_industrial_079,Zona_0
10,5,2103101,10,34.130007116533974,40.95600853984077,299.4312341340007,10,Poligono_Nave_industrial_079,Zona_0
10,6,2107203,23,62.952525531631835,75.5430306379582,443.97426477195893,10,Poligono_Nave_industrial_079,Zona_0
10,7,2107202,1,0.5942747792644838,0.7131297351173805,447.6873945070763,10,Poligono_Nave_industrial_079,Zona_0
