id_camion,orden_parada,nodo_ine,paquetes,km_tramo,tiempo_tramo_min,tiempo_acumulado_min,Id_Transportista,Centro_Origen,Zona_Geografica
8,1,Inicio_Poligono_Nave_industrial_074,0,0.0,35.0,35.0,8,Poligono_Nave_industrial_074,Zona_0
8,2,1401801,11,179.65,128.8,196.8,8,Poligono_Nave_industrial_074,Zona_0
8,3,1401802,29,0.5936594953920697,0.7123913944704837,284.5123913944705,8,Poligono_Nave_industrial_074,Zona_0
8,4,1406701,21,4.5532262444244465,5.463871493309336,352.97626288777985,8,Poligono_Nave_industrial_074,Zona_0
8,5,Regreso_Poligono_Nave_industrial_074,0,176.93,126.96,479.93626288777983,8,Poligono_Nave_industrial_074,Zona_0
9,1,Inicio_Poligono_Nave_industrial_074,0,0.0,35.0,35.0,9,Poligono_Nave_industrial_074,Zona_0
9,2,1402101,71,155.04,114.87,362.87,9,Poligono_Nave_industrial_074,Zona_0
9,3,1402102,1,0.4597109130106317,0.5516530956127581,366.4216530956128,9,Poligono_Nave_industrial_074,Zona_0
9,4,Regreso_Poligono_Nave_industrial_074,0,154.38,113.4,479.82165309561276,9,Poligono_Nave_industrial_074,Zona_0
10,1,Inicio_Poligono_Nave_industrial_074,0,0.0,35.0,35.0,10,Poligono_Nave_industrial_074,Zona_0
10,2,1402101,71,155.04,114.87,362.87,10,Poligono_Nave_industrial_074,Zona_0
10,3,1402102,1,0.4597109130106317,0.5516530956127581,366.4216530956128,10,Poligono_Nave_industrial_074,Zona_0
10,4,Regreso_Poligono_Nave_industrial_074,0,154.38,113.4,479.82165309561276,10,Poligono_Nave_industrial_074,Zona_0
11,1,Inicio_Poligono_Nave_industrial_074,0,0.0,35.0,35.0,11,Poligono_Nave_industrial_074,Zona_0
11,2,1402101,71,155.04,114.87,362.87,11,Poligono_Nave_industrial_074,Zona_0
11,3,1402102,1,0.4597109130106317,0.5516530956127581,366.4216530956128,11,Poligono_Nave_industrial_074,Zona_0
11,4,Regreso_Poligono_Nave_industrial_074,0,154.38,113.4,479.82165309561276,11,Poligono_Nave_industrial_074,Zona_0
12,1,Inicio_Poligono_Nave_industrial_074,0,0.0,35.0,35.0,12,Poligono_Nave_industrial_074,Zona_0
12,2,1402101,71,155.04,114.87,362.87,12,Poligono_Nave_industrial_074,Zona_0
12,3,1402102,1,0.4597109130106317,0.5516530956127581,366.4216530956128,12,Poligono_Nave_industrial_074,Zona_0
12,4,Regreso_Poligono_Nave_industrial_074,0,154.38,113.4,479.82165309561276,12,Poligono_Nave_industrial_074,Zona_0
13,1,Inicio_Poligono_Nave_industrial_074,0,0.0,35.0,35.0,13,Poligono_Nave_industrial_074,Zona_0
13,2,1402101,71,155.04,114.87,362.87,13,Poligono_Nave_industrial_074,Zona_0
13,3,1402102,1,0.4597109130106317,0.5516530956127581,366.4216530956128,13,Poligono_Nave_industrial_074,Zona_0
13,4,Regreso_Poligono_Nave_industrial_074,0,154.38,113.4,479.82165309561276,13,Poligono_Nave_industrial_074,Zona_0
14,1,Inicio_Poligono_Nave_industrial_074,0,0.0,35.0,35.0,14,Poligono_Nave_industrial_074,Zona_0
14,2,1402101,71,155.04,114.87,362.87,14,Poligono_Nave_industrial_074,Zona_0
14,3,1402102,1,0.4597109130106317,0.5516530956127581,366.4216530956128,14,Poligono_Nave_industrial_074,Zona_0
14,4,Regreso_Poligono_Nave_industrial_074,0,154.38,113.4,479.82165309561276,14,Poligono_Nave_industrial_074,Zona_0
15,1,Inicio_Poligono_Nave_industrial_074,0,0.0,35.0,35.0,15,Poligono_Nave_industrial_074,Zona_0
15,2,1402101,28,155.04,114.87,233.87,15,Poligono_Nave_industrial_074,Zona_0
15,3,1402103,33,0.39891101657701344,0.4786932198924161,333.3486932198924,15,Poligono_Nave_industrial_074,Zona_0
15,4,1402108,9,0.2927644824015422,0.35131737888185066,360.70001059877427,15,Poligono_Nave_industrial_074,Zona_0
15,5,1402107,1,0.39542133411580865,0.47450560093897043,364.17451619971325,15,Poligono_Nave_industrial_074,Zona_0
15,6,1402105,1,0.852351890281904,1.0228222683382846,368.19733846805156,15,Poligono_Nave_industrial_074,Zona_0
15,7,Regreso_Poligono_Nave_industrial_074,0,153.68,111.72,479.9173384680515,15,Poligono_Nave_industrial_074,Zona_0
16,1,Inicio_Poligono_Nave_industrial_074,0,0.0,35.0,35.0,16,Poligono_Nave_industrial_074,Zona_0
16,2,1402102,72,154.38,113.4,364.4,16,Poligono_Nave_industrial_074,Zona_0
16,3,1402105,1,0.7277755844707563,0.8733307013649075,368.2733307013649,16,Poligono_Nave_industrial_074,Zona_0
16,4,Regreso_Poligono_Nave_industrial_074,0,153.68,111.72,479.9933307013649,16,Poligono_Nave_industrial_074,Zona_0
17,1,Inicio_Poligono_Nave_industrial_074,0,0.0,35.0,35.0,17,Poligono_Nave_industrial_074,Zona_0
17,2,1402102,72,154.38,113.4,364.4,17,Poligono_Nave_industrial_074,Zona_0
17,3,1402105,1,0.7277755844707563,0.8733307013649075,368.2733307013649,17,Poligono_Nave_industrial_074,Zona_0
17,4,Regreso_Poligono_Nave_industrial_074,0,153.68,111.72,479.9933307013649,17,Poligono_Nave_industrial_074,Zona_0
18,1,Inicio_Poligono_Nave_industrial_074,0,0.0,35.0,35.0,18,Poligono_Nave_industrial_074,Zona_0
18,2,1402102,72,154.38,113.4,364.4,18,Poligono_Nave_industrial_074,Zona_0
18,3,1402105,1,0.7277755844707563,0.8733307013649075,368.2733307013649,18,Poligono_Nave_industrial_074,Zona_0
18,4,Regreso_Poligono_Nave_industrial_074,0,153.68,111.72,479.9933307013649,18,Poligono_Nave_industrial_074,Zona_0
19,1,Inicio_Poligono_Nave_industrial_074,0,0.0,35.0,35.0,19,Poligono_Nave_industrial_074,Zona_0
19,2,1402102,72,154.38,113.4,364.4,19,Poligono_Nave_industrial_074,Zona_0
19,3,1402105,1,0.7277755844707563,0.8733307013649075,368.2733307013649,19,Poligono_Nave_industrial_074,Zona_0
19,4,Regreso_Poligono_Nave_industrial_074,0,153.68,111.72,479.9933307013649,19,Poligono_Nave_industrial_074,Zona_0
20,1,Inicio_Poligono_Nave_industrial_074,0,0.0,35.0,35.0,20,Poligono_Nave_industrial_074,Zona_0
20,2,1402102,72,154.38,113.4,364.4,20,Poligono_Nave_industrial_074,Zona_0
20,3,1402105,1,0.7277755844707563,0.8733307013649075,368.2733307013649,20,Poligono_Nave_industrial_074,Zona_0
20,4,Regreso_Poligono_Nave_industrial_074,0,153.68,111.72,479.9933307013649,20,Poligono_Nave_industrial_074,Zona_0
