seccion_ine,distancia_km,tiempo_mins,fallback
1400101,189.69,130.88,0
1400201,128.92,102.57,0
1400202,133.45,111.1,0
1400203,120.79,93.04,0
1400301,224.27,168.2,0
1400401,179.74,140.89,0
1400402,183.08,144.98,0
1400501,128.71,118.91,0
1400601,234.32,169.8,0
1400701,169.79,134.24,0
1400702,170.36,134.78,0
1400703,171.36,134.07,0
1400704,170.41,135.07,0
1400705,182.07,143.12,0
1400801,256.67,190.55,0
1400802,255.96,188.42,0
1400803,258.56,193.92,0
1400804,256.36,189.74,0
1400901,225.24,156.43,0
1400902,224.57,155.53,0
1400903,221.97,152.79,0
1401001,155.2,115.13,0
1401002,154.67,114.13,0
1401003,159.12,114.85,0
1401101,258.46,193.84,0
1401201,195.25,133.84,0
1401202,196.74,134.95,0
1401203,193.82,139.73,0
1401204,195.28,133.73,0
1401301,148.05,111.81,0
1401302,147.4,111.83,0
1401303,148.14,111.51,0
1401304,148.68,117.98,0
1401401,206.82,146.61,0
1401402,205.44,146.72,0
1401501,158.06,119.81,0
1401601,234.9,158.01,0
1401701,125.77,82.8,0
1401702,123.4,83.28,0
1401703,129.52,85.07,0
1401801,183.01,122.33,0
1401802,182.71,121.32,0
1401901,160.74,127.72,0
1401902,161.27,128.79,0
1401903,161.53,128.61,0
1401904,160.98,128.41,0
1401905,162.93,129.49,0
1402001,257.06,190.77,0
1402101,158.4,108.4,0
1402102,157.75,106.93,0
1402103,158.16,108.96,0
1402104,157.7,107.66,0
1402105,157.05,105.25,0
1402106,157.91,107.97,0
1402107,158.75,109.24,0
1402108,159.41,111.61,0
1402109,156.59,106.94,0
1402110,157.03,105.89,0
1402201,158.41,120.78,0
1402202,160.06,121.15,0
1402301,242.0,181.5,0
1402302,238.23,172.75,0
1402401,153.34,121.73,0
1402402,153.09,124.43,0
1402501,156.47,133.05,0
1402502,154.41,123.31,0
1402503,150.56,118.65,0
1402601,203.96,140.53,0
1402602,218.3,163.73,0
1402603,204.93,140.98,0
1490101,157.03,111.62,0
1402701,154.95,102.83,0
1402702,154.26,110.9,0
1402703,124.93,93.86,0
1402801,235.42,167.41,0
1402901,217.41,163.06,0
1402902,217.28,162.96,0
1402903,209.69,157.27,0
1402904,241.6,181.2,0
1403001,130.07,101.58,0
1403002,121.93,97.99,0
1403101,180.39,144.12,0
1403201,247.97,185.98,0
1403301,141.75,105.72,0
1490201,135.28,102.09,0
1403401,252.89,189.67,0
1403501,244.54,183.41,0
1403502,247.99,181.0,0
1403503,247.53,179.73,0
1403504,250.19,187.64,0
1403601,112.09,105.2,0
1403602,112.66,106.35,0
1403701,184.0,134.18,0
1403702,178.02,130.56,0
1403703,173.67,135.84,0
1403801,139.12,106.41,0
1403802,138.05,104.45,0
1403803,139.26,105.53,0
1403804,145.81,122.66,0
1403805,128.84,95.59,0
1403901,173.84,137.18,0
1404001,138.52,102.79,0
1404002,139.28,100.15,0
1404101,158.15,106.28,0
1404102,154.02,113.14,0
1404201,140.04,110.09,0
1404202,140.38,110.56,0
1404203,139.81,109.89,0
1404204,140.7,111.14,0
