seccion_ine,distancia_km,tiempo_mins,fallback
1400101,138.89,113.48,0
1400201,96.29,75.79,0
1400202,100.82,84.32,0
1400203,88.16,66.26,0
1400301,173.47,141.86,0
1400401,147.11,114.11,0
1400402,150.45,118.71,0
1400501,105.52,102.47,0
1400601,183.51,145.11,0
1400701,137.16,107.46,0
1400702,137.73,108.01,0
1400703,138.73,107.29,0
1400704,137.78,108.3,0
1400705,149.44,116.35,0
1400801,205.86,154.4,0
1400802,205.15,153.86,0
1400803,207.75,155.81,0
1400804,205.55,154.16,0
1400901,174.44,139.04,0
1400902,173.77,138.13,0
1400903,171.17,135.4,0
1401001,122.57,88.36,0
1401002,122.04,87.36,0
1401003,126.49,88.07,0
1401101,207.66,155.74,0
1401201,144.44,116.44,0
1401202,145.94,117.56,0
1401203,143.01,122.33,0
1401204,144.48,116.33,0
1401301,115.42,85.03,0
1401302,114.77,85.05,0
1401303,115.51,84.73,0
1401304,116.05,91.2,0
1401401,156.02,129.22,0
1401402,154.63,129.32,0
1401501,125.43,93.03,0
1401601,186.36,145.99,0
1401701,74.97,65.4,0
1401702,72.59,65.88,0
1401703,78.71,67.67,0
1401801,132.21,104.93,0
1401802,131.91,103.92,0
1401901,128.11,100.94,0
1401902,128.64,102.01,0
1401903,128.9,101.84,0
1401904,128.35,101.63,0
1401905,130.3,102.71,0
1402001,206.26,154.69,0
1402101,107.6,91.0,0
1402102,106.94,89.53,0
1402103,107.36,91.56,0
1402104,106.89,90.27,0
1402105,106.24,87.86,0
1402106,107.1,90.58,0
1402107,107.95,91.84,0
1402108,108.61,94.21,0
1402109,105.79,89.54,0
1402110,106.22,88.49,0
1402201,125.78,94.01,0
1402202,127.43,94.38,0
1402301,191.19,147.51,0
1402302,187.42,146.32,0
1402401,120.71,94.95,0
1402402,120.46,97.66,0
1402501,123.84,106.28,0
1402502,121.26,96.53,0
1402503,117.93,91.88,0
1402601,153.16,123.14,0
1402602,167.5,139.83,0
1402603,154.13,123.59,0
1490101,106.22,94.22,0
1402701,104.15,85.44,0
1402702,103.45,93.51,0
1402703,74.12,76.46,0
1402801,184.62,145.46,0
1402901,201.09,150.82,0
1402902,198.4,149.55,0
1402903,207.22,155.42,0
1402904,190.79,147.33,0
1403001,79.27,84.18,0
1403002,71.12,80.59,0
1403101,147.76,117.47,0
1403201,197.16,149.19,0
1403301,90.95,88.32,0
1490201,84.48,84.69,0
1403401,202.08,151.56,0
1403501,193.73,148.2,0
1403502,197.19,149.2,0
1403503,196.72,149.07,0
1403504,199.38,151.47,0
1403601,97.39,105.7,0
1403602,97.97,106.85,0
1403701,151.37,107.41,0
1403702,145.39,103.78,0
1403703,141.04,109.06,0
1403801,106.49,79.63,0
1403802,105.42,77.67,0
1403803,106.63,78.76,0
1403804,113.18,95.89,0
1403805,96.21,68.81,0
1403901,141.21,110.4,0
1404001,87.71,85.39,0
1404002,88.48,82.76,0
1404101,115.84,87.63,0
1404102,119.44,93.33,0
1404201,107.41,83.31,0
1404202,107.75,83.79,0
1404203,107.18,83.11,0
1404204,108.07,84.37,0
1404205,113.25,93.6,0
1404301,147.63,116.35,0
1404302,170.72,139.95,0
1404303,147.52,116.18,0
1404304,176.64,142.91,0
1404401,102.59,77.59,0
1404501,95.69,76.63,0
1404601,133.94,107.54,0
1404602,130.55,102.65,0
1404701,137.16,128.01,0
1404801,131.18,99.22,0
1404901,72.58,84.33,0
1404902,72.72,84.77,0
1404903,72.96,85.33,0
1405001,139.33,112.98,0
1405002,138.15,110.44,0
1405101,195.73,148.78,0
1405102,192.35,147.8,0
1405201,185.21,145.64,0
1405202,179.26,142.14,0
1405203,182.7,144.86,0
1405204,181.47,143.64,0
1405301,98.03,89.9,0
1405302,103.1,98.52,0
1405401,182.32,144.74,0
1405402,181.13,144.36,0
1405403,182.19,144.7,0
1405404,193.29,148.07,0
1405501,137.33,106.4,0
1405502,136.93,107.23,0
1405503,140.05,115.36,0
1405504,144.0,118.04,0
1405601,74.05,54.03,0
1405602,78.46,59.52,0
1405603,77.93,57.46,0
1405604,80.07,58.34,0
1405605,85.39,68.24,0
1405701,88.58,86.64,0
1405801,123.1,99.2,0
1405802,122.85,97.65,0
1405803,122.29,97.12,0
1405804,123.23,98.8,0
1405805,122.5,110.76,0
1405901,89.96,79.89,0
1406101,203.08,152.31,0
1406001,84.22,91.02,0
1406002,80.83,73.44,0
1406201,204.14,153.1,0
1406202,205.25,153.94,0
1406301,163.54,137.93,0
1406401,206.08,154.56,0
1406501,86.18,76.83,0
1406601,155.09,121.62,0
1406602,156.59,121.15,0
1406701,129.49,103.09,0
1406702,126.26,105.24,0
1406801,141.59,115.42,0
1406901,179.09,143.71,0
1406902,192.87,151.08,0
1406903,175.98,150.0,0
1406904,202.81,152.11,0
1407001,176.12,142.74,0
1407002,181.66,144.53,0
1407101,173.69,141.94,0
1407201,186.09,145.91,0
1407301,148.42,129.47,0
1407302,160.12,137.19,0
1407401,195.42,148.69,0
1407402,187.1,146.22,0
1407501,129.4,99.08,0
2100101,159.25,136.87,0
2100201,153.39,116.31,0
2100202,151.65,116.04,0
2100301,197.0,149.15,0
2100401,172.82,141.65,0
2100402,168.34,140.12,0
2100501,123.7,103.05,0
2100502,125.71,122.79,0
2100503,108.09,91.74,0
