seccion_ine,distancia_km,tiempo_mins,fallback
1400101,211.24,158.43,0
1400201,179.78,143.93,0
1400202,180.33,144.11,0
1400203,178.58,143.54,0
1400301,245.82,184.37,0
1400401,237.53,178.15,0
1400402,240.86,180.65,0
1400501,150.25,133.43,0
1400601,255.86,191.9,0
1400701,213.01,159.76,0
1400702,212.08,159.06,0
1400703,213.05,159.79,0
1400704,212.55,159.41,0
1400705,222.96,167.22,0
1400801,233.45,175.09,0
1400802,232.74,174.56,0
1400803,235.34,176.5,0
1400804,233.14,174.85,0
1400901,203.76,152.82,0
1400902,203.52,152.64,0
1400903,204.92,153.69,0
1401001,212.99,159.74,0
1401002,212.46,159.35,0
1401003,216.91,162.68,0
1401101,197.92,155.77,0
1401201,216.79,162.59,0
1401202,218.29,163.72,0
1401203,215.36,161.52,0
1401204,216.83,162.62,0
1401301,205.84,154.38,0
1401302,205.19,153.89,0
1401303,205.93,154.45,0
1401304,206.47,154.85,0
1401401,228.37,171.28,0
1401402,226.98,170.24,0
1401501,215.85,161.89,0
1401601,258.71,194.03,0
1401701,147.32,123.31,0
1401702,144.94,123.79,0
1401703,151.06,125.59,0
1401801,204.55,153.41,0
1401802,204.26,153.19,0
1401901,194.19,148.34,0
1401902,194.71,148.49,0
1401903,194.98,148.57,0
1401904,194.43,148.41,0
1401905,196.38,148.97,0
1402001,278.61,208.96,0
1402101,179.95,143.98,0
1402102,179.29,143.77,0
1402103,179.71,143.91,0
1402104,179.24,143.76,0
1402105,178.59,143.55,0
1402106,179.45,143.82,0
1402107,180.3,144.1,0
1402108,180.96,144.31,0
1402109,178.14,143.4,0
1402110,178.57,143.54,0
1402201,216.2,162.15,0
1402202,217.85,163.39,0
1402301,263.54,197.66,0
1402302,259.77,194.83,0
1402401,211.13,158.35,0
1402402,210.88,158.16,0
1402501,189.91,147.07,0
1402502,187.85,146.45,0
1402503,184.01,145.27,0
1402601,225.51,169.13,0
1402602,239.85,179.89,0
1402603,226.48,169.86,0
1490101,178.57,143.54,0
1402701,176.5,142.87,0
1402702,175.8,142.64,0
