seccion_ine,distancia_km,tiempo_mins,fallback
1400101,299.0,208.21,0
1400201,267.54,192.09,0
1400202,268.1,198.55,0
1400203,265.52,189.76,0
1400301,333.58,250.18,0
1400401,324.46,237.61,0
1400402,327.8,242.21,0
1400501,238.02,178.51,0
1400601,343.63,247.13,0
1400701,300.78,219.98,0
1400702,299.84,219.21,0
1400703,300.82,219.78,0
1400704,300.32,220.4,0
1400705,310.72,230.09,0
1400801,365.98,267.88,0
1400802,365.27,265.75,0
1400803,367.87,273.67,0
1400804,365.67,267.06,0
1400901,334.55,233.76,0
1400902,333.88,232.85,0
1400903,331.28,230.12,0
1401001,299.92,211.85,0
1401002,299.4,210.85,0
1401003,303.84,211.57,0
1401101,319.59,239.69,0
1401201,304.56,211.17,0
1401202,306.05,212.28,0
1401203,303.13,217.06,0
1401204,304.59,211.06,0
1401301,292.78,208.53,0
1401302,292.12,208.55,0
1401303,292.86,208.23,0
1401304,293.4,214.7,0
1401401,316.13,223.94,0
1401402,314.75,224.05,0
1401501,302.78,216.53,0
1401601,344.21,235.34,0
1401701,235.08,160.12,0
1401702,232.71,160.6,0
1401703,238.83,162.4,0
1401801,292.32,199.66,0
1401802,292.02,198.65,0
1401901,281.95,205.93,0
1401902,282.48,207.0,0
1401903,282.74,206.82,0
1401904,282.19,206.62,0
1401905,284.14,207.7,0
1402001,366.37,268.1,0
1402101,267.71,185.73,0
1402102,267.06,184.26,0
1402103,267.47,186.29,0
1402104,267.01,184.99,0
1402105,266.36,182.58,0
1402106,267.22,185.3,0
1402107,268.06,186.57,0
1402108,268.72,188.94,0
1402109,265.9,184.27,0
1402110,266.34,183.22,0
1402201,303.13,217.5,0
1402202,304.79,217.87,0
1402301,351.31,263.48,0
1402302,347.54,250.08,0
1402401,298.06,218.45,0
1402402,297.81,221.16,0
1402501,277.68,208.26,0
1402502,275.62,201.52,0
1402503,271.77,196.86,0
1402601,313.27,217.86,0
1402602,327.61,245.71,0
1402603,314.24,218.31,0
1490101,266.34,188.95,0
1402701,264.26,180.16,0
1402702,263.57,188.23,0
1402703,234.24,171.19,0
1402801,344.73,244.74,0
1402901,305.92,224.0,0
1402902,305.79,229.09,0
1402903,298.2,223.65,0
1402904,312.11,234.08,0
1403001,239.38,178.91,0
1403002,231.24,173.43,0
1403101,325.12,240.97,0
1403201,319.63,239.72,0
1403301,251.06,183.05,0
1490201,244.59,179.42,0
1403401,362.2,271.65,0
1403501,336.9,252.67,0
1403502,357.3,258.32,0
1403503,356.84,257.06,0
1403504,359.5,269.62,0
1403601,221.4,166.05,0
1403602,221.97,166.48,0
1403701,328.73,230.91,0
1403702,322.74,227.28,0
1403703,318.4,232.56,0
1403801,283.84,203.13,0
1403802,282.77,201.17,0
1403803,283.98,202.25,0
1403804,290.53,217.9,0
1403805,273.56,192.31,0
1403901,314.64,233.03,0
1404001,247.83,180.12,0
1404002,248.59,177.48,0
1404101,267.46,183.61,0
1404102,263.33,190.47,0
1404201,261.85,188.54,0
1404202,262.18,189.01,0
1404203,261.61,188.34,0
1404204,262.5,189.59,0
1404205,271.2,200.7,0
1404301,307.75,211.08,0
1404302,330.84,234.68,0
1404303,307.64,210.91,0
1404304,336.76,252.57,0
1404401,275.92,196.79,0
1404501,273.05,200.13,0
1404601,285.38,214.03,0
1404602,282.95,212.21,0
1404701,297.28,222.96,0
1404801,308.53,222.72,0
1404901,212.45,159.34,0
1404902,212.03,159.02,0
1404903,211.84,158.88,0
1405001,299.45,207.7,0
1405002,298.27,205.17,0
1405101,355.84,266.88,0
1405102,352.46,261.83,0
1405201,316.9,231.09,0
1405202,320.23,232.8,0
1405203,315.19,231.64,0
1405204,317.22,230.47,0
1405301,258.14,184.62,0
1405302,233.07,174.8,0
1405401,342.43,245.99,0
1405402,341.25,244.35,0
1405403,342.3,246.19,0
1405404,353.4,260.86,0
1405501,314.68,229.9,0
1405502,314.29,230.73,0
1405503,317.4,238.05,0
1405504,321.36,241.02,0
1405601,251.41,177.53,0
1405602,255.81,183.02,0
1405603,255.28,180.96,0
1405604,257.42,181.84,0
1405605,262.74,191.74,0
1405701,248.69,181.36,0
1405801,300.45,222.7,0
1405802,300.2,221.15,0
1405803,299.65,220.62,0
1405804,300.58,222.3,0
1405805,299.86,224.9,0
1405901,250.07,174.61,0
1406101,363.19,252.99,0
1406001,244.34,183.25,0
1406002,240.94,168.17,0
1406201,363.1,269.89,0
1406202,365.37,274.03,0
1406301,324.82,243.62,0
1406401,328.56,246.42,0
1406501,246.29,171.55,0
1406601,315.21,216.35,0
1406602,316.71,215.87,0
1406701,289.6,197.82,0
1406702,286.37,199.96,0
1406801,301.7,210.15,0
1406901,339.2,253.09,0
1406902,352.98,264.74,0
1406903,336.09,252.07,0
1406904,362.93,265.62,0
1407001,336.23,252.17,0
1407002,341.78,250.66,0
1407101,333.8,250.35,0
1407201,346.21,244.86,0
1407301,308.53,224.2,0
1407302,320.24,240.18,0
1407401,355.53,266.65,0
1407402,347.21,242.19,0
1407501,306.75,222.57,0
2100101,141.96,128.68,0
2100201,32.55,26.72,0
2100202,36.26,31.31,0
2100301,57.88,80.7,0
2100401,147.46,132.32,0
2100402,128.77,121.54,0
2100501,89.55,68.67,0
2100502,78.67,83.58,0
2100503,92.28,64.47,0
2100601,45.43,46.04,0
2100602,52.09,51.66,0
2100701,134.49,114.86,0
2100702,144.27,131.02,0
2100703,135.21,116.48,0
2100801,155.95,135.63,0
2100802,137.86,128.31,0
2100803,125.83,122.85,0
2100901,215.74,157.85,0
2101001,16.0,16.84,0
2101002,15.7,16.93,0
2101003,20.25,24.96,0
2101101,64.38,52.96,0
2101201,111.02,115.34,0
2101301,77.25,54.43,0
2101302,76.53,53.11,0
2101303,73.38,49.39,0
2101304,77.3,54.54,0
2101305,77.43,54.88,0
2101401,64.22,45.53,0
2101501,71.24,68.32,0
2101601,206.21,144.28,0
2101701,91.55,73.75,0
2101702,89.93,75.25,0
2101801,103.48,91.35,0
2101802,105.87,97.42,0
2101901,116.7,98.03,0
2102001,158.31,136.52,0
2102101,12.92,14.69,0
2102102,13.39,16.14,0
2102201,142.0,130.08,0
2102301,74.82,71.76,0
2103001,89.94,62.6,0
2102401,147.29,131.61,0
2102501,143.16,119.75,0
2102502,146.57,131.96,0
2102601,150.85,133.67,0
2102701,162.86,131.39,0
2102801,159.61,134.69,0
2102901,172.07,141.39,0
2102902,168.4,140.14,0
2103101,155.11,135.31,0
2103201,109.19,103.29,0
2103301,146.85,119.33,0
2103401,144.03,126.09,0
2103501,44.38,49.02,0
2103502,37.4,29.39,0
2103601,121.42,100.53,0
2103701,57.08,57.97,0
2103801,132.15,112.48,0
2103901,177.1,143.06,0
2104001,99.2,84.67,0
2104002,111.03,115.34,0
2104101,40.88,35.11,0
2104102,39.01,32.82,0
2104103,40.97,35.36,0
2104104,41.73,36.16,0
2104105,42.15,36.8,0
2104106,48.0,36.46,0
2104107,41.52,35.95,0
2104108,42.99,33.13,0
2104201,7.65,13.09,0
2104202,11.78,13.31,0
2104203,11.74,13.26,0
2104204,6.81,11.58,0
2104301,138.09,112.74,0
2104401,5.33,6.88,0
2104402,5.24,6.61,0
2104403,8.57,13.05,0
2104501,135.02,127.07,0
2104601,68.33,58.18,0
2104701,94.17,69.17,0
2104702,89.15,79.15,0
2104801,141.92,120.38,0
2104901,106.18,85.18,0
2104902,109.86,96.83,0
2105001,52.03,37.99,0
2105002,54.37,40.17,0
2105003,68.11,65.63,0
2105101,147.18,117.98,0
2105201,110.72,91.41,0
2105202,115.54,106.46,0
2105203,113.3,100.91,0
2105301,66.91,49.41,0
2105302,66.02,50.03,0
2105303,75.93,64.5,0
2105401,84.27,63.18,0
2105501,62.24,51.79,0
2105601,109.5,96.97,0
2105602,98.69,72.47,0
2105701,76.91,82.02,0
2105801,64.06,79.86,0
2105802,56.56,51.7,0
2105901,141.53,123.33,0
2106001,48.79,44.33,0
2106101,69.64,51.51,0
2106102,74.69,63.02,0
2106201,95.71,91.98,0
2106301,28.58,27.82,0
2106401,50.2,59.8,0
2106402,57.12,58.35,0
2106601,28.44,43.51,0
2106501,36.74,49.39,0
2106701,127.23,112.54,0
2106801,80.76,80.33,0
2106901,186.7,125.53,0
2107001,75.92,79.98,0
2107002,49.03,41.06,0
2107101,149.64,131.17,0
2107201,78.86,59.65,0
2107202,78.36,59.02,0
2107203,79.08,60.51,0
2107301,17.89,20.73,0
2107401,86.59,65.96,0
2107501,64.44,69.81,0
2107601,36.2,36.81,0
2107602,36.15,60.51,0
2107701,78.72,75.97,0
2107702,73.42,58.44,0
2107801,95.19,105.62,0
2107802,118.49,119.24,0
2190201,96.8,84.93,0
2107901,137.5,114.49,0
4100101,226.15,159.28,0
4100102,228.5,169.05,0
4100201,231.23,173.42,0
4100301,118.29,93.18,0
4100401,147.74,108.02,0
4100402,145.52,108.64,0
4100403,146.43,107.62,0
4100404,146.08,107.12,0
4100501,142.81,102.17,0
4100502,141.91,100.7,0
4100601,178.86,138.93,0
4100602,172.59,139.58,0
4100701,134.41,92.42,0
4100702,135.14,93.97,0
4100801,230.24,172.68,0
4100901,188.21,139.94,0
4101001,119.1,85.59,0
4101101,173.7,124.68,0
4101102,175.31,125.91,0
4101103,176.29,127.62,0
4101104,181.65,144.53,0
4101201,115.84,113.42,0
4101301,121.87,91.36,0
4101302,121.34,90.6,0
4101401,258.11,187.28,0
4101501,111.78,81.13,0
4101502,108.48,76.03,0
4101601,115.03,79.35,0
4101602,113.73,76.41,0
4101701,118.84,80.1,0
