seccion_ine,distancia_km,tiempo_mins,fallback
1400101,274.81,200.58,0
1400201,179.05,143.7,0
1400202,183.58,145.13,0
1400203,170.93,141.01,0
1400301,309.38,232.03,0
1400401,229.87,172.4,0
1400402,233.21,174.91,0
1400501,213.82,160.36,0
1400601,319.43,239.5,0
1400701,219.92,164.94,0
1400702,220.49,165.37,0
1400703,221.49,166.12,0
1400704,220.54,165.41,0
1400705,232.2,174.15,0
1400801,341.78,256.33,0
1400802,341.07,255.8,0
1400803,343.67,257.75,0
1400804,341.47,256.1,0
1400901,310.36,226.13,0
1400902,309.69,225.22,0
1400903,307.09,222.49,0
1401001,176.41,142.84,0
1401002,175.88,142.66,0
1401003,172.58,141.57,0
1401101,310.39,232.79,0
1401201,280.36,203.54,0
1401202,281.86,204.65,0
1401203,278.93,209.2,0
1401204,280.4,203.43,0
1401301,198.18,149.49,0
1401302,197.53,149.3,0
1401303,198.27,149.51,0
1401304,198.81,149.66,0
1401401,291.94,216.31,0
1401402,290.55,216.41,0
1401501,208.19,156.14,0
1401601,320.02,227.71,0
1401701,210.89,152.49,0
1401702,208.51,152.97,0
1401703,214.63,154.77,0
1401801,268.12,192.03,0
1401802,267.83,191.01,0
1401901,210.88,158.16,0
1401902,211.4,158.55,0
1401903,211.67,158.75,0
1401904,211.11,158.33,0
1401905,213.07,159.8,0
1402001,342.17,256.63,0
1402101,243.51,178.09,0
1402102,242.86,176.63,0
1402103,243.28,178.66,0
1402104,242.81,177.36,0
1402105,242.16,174.95,0
1402106,243.02,177.67,0
1402107,243.87,178.94,0
1402108,244.53,181.31,0
1402109,241.71,176.64,0
1402110,242.14,175.59,0
1402201,208.54,156.41,0
1402202,210.2,157.65,0
1402301,327.11,245.33,0
1402302,323.34,242.45,0
1402401,179.61,143.88,0
1402402,180.54,144.17,0
1402501,206.6,154.95,0
1402502,204.54,153.41,0
1402503,200.7,150.53,0
1402601,289.08,210.23,0
1402602,303.41,227.56,0
1402603,290.05,210.68,0
1490101,242.14,181.31,0
1402701,240.07,172.53,0
1402702,239.37,179.53,0
1402703,210.04,157.53,0
1402801,320.54,237.11,0
1402901,296.72,222.54,0
1402902,296.59,222.44,0
1402903,289.0,216.75,0
1402904,302.91,227.18,0
1403001,215.18,161.38,0
1403002,207.04,155.28,0
1403101,230.53,172.9,0
1403201,310.44,232.83,0
1403301,226.87,170.15,0
1490201,220.4,165.3,0
1403401,338.0,253.5,0
1403501,329.65,247.24,0
1403502,333.11,249.83,0
1403503,332.64,249.43,0
1403504,335.3,251.48,0
1403601,197.2,149.21,0
1403602,197.77,149.37,0
1403701,197.47,149.28,0
1403702,191.48,147.54,0
1403703,202.06,151.54,0
1403801,189.25,146.87,0
1403802,188.18,146.55,0
1403803,189.39,146.91,0
1403804,195.94,148.84,0
1403805,178.97,143.67,0
1403901,223.97,167.98,0
1404001,223.63,167.72,0
1404002,224.4,168.3,0
1404101,243.26,175.98,0
1404102,239.13,179.35,0
1404201,190.17,147.15,0
1404202,190.51,147.25,0
1404203,189.94,147.08,0
1404204,190.83,147.34,0
1404205,196.01,148.86,0
1404301,283.55,203.45,0
1404302,306.64,227.05,0
1404303,283.44,203.28,0
1404304,312.56,234.42,0
1404401,185.35,145.68,0
1404501,178.46,143.5,0
1404601,216.7,162.52,0
1404602,213.32,159.99,0
1404701,273.08,204.81,0
1404801,177.27,143.12,0
1404901,188.26,146.57,0
1404902,187.83,146.44,0
1404903,187.64,146.38,0
1405001,275.25,200.07,0
1405002,274.07,197.54,0
1405101,331.65,248.74,0
1405102,328.27,246.2,0
1405201,321.13,234.51,0
1405202,315.18,229.24,0
1405203,318.62,234.22,0
1405204,317.39,230.74,0
1405301,233.95,175.46,0
1405302,208.87,156.65,0
1405401,318.24,238.35,0
1405402,317.05,236.72,0
1405403,318.1,238.55,0
1405404,329.21,246.91,0
1405501,220.09,165.07,0
1405502,219.69,164.77,0
1405503,222.81,167.11,0
1405504,226.77,170.08,0
1405601,156.82,135.96,0
1405602,161.22,137.59,0
1405603,160.69,137.4,0
1405604,162.83,138.17,0
1405605,168.15,140.05,0
1405701,224.5,168.38,0
1405801,192.76,147.92,0
1405802,191.52,147.55,0
1405803,192.14,147.73,0
1405804,192.08,147.72,0
1405805,195.11,148.6,0
1405901,225.87,166.98,0
1406101,339.0,245.35,0
1406001,220.14,165.1,0
1406002,216.75,160.54,0
1406201,338.91,254.18,0
1406202,341.17,255.88,0
1406301,246.3,184.73,0
1406401,319.36,239.52,0
1406501,222.09,163.92,0
1406601,291.01,208.72,0
1406602,292.51,208.24,0
1406701,265.41,190.19,0
1406702,262.18,192.33,0
1406801,277.5,202.51,0
1406901,315.01,236.26,0
1406902,328.79,246.59,0
1406903,311.9,233.92,0
1406904,338.73,254.05,0
1407001,312.03,234.02,0
1407002,317.58,238.19,0
1407101,309.61,232.21,0
1407201,322.01,237.23,0
1407301,284.34,213.25,0
1407302,296.04,222.03,0
1407401,331.34,248.5,0
1407402,323.02,234.55,0
1407501,212.16,159.12,0
2100101,219.06,164.29,0
2100201,210.34,157.75,0
2100202,208.6,156.45,0
2100301,253.94,190.45,0
2100401,232.63,174.47,0
2100402,228.14,171.1,0
2100501,180.65,144.21,0
2100502,182.66,144.84,0
2100503,165.03,134.07,0
2100601,236.78,177.59,0
2100602,243.44,182.58,0
2100701,197.96,149.42,0
2100702,206.73,155.05,0
2100703,198.49,149.57,0
2100801,238.69,179.02,0
2100802,249.95,188.51,0
2100803,249.71,187.28,0
2100901,206.54,154.91,0
2101001,250.09,181.05,0
2101002,250.49,182.23,0
2101003,253.39,190.04,0
2101101,189.5,146.95,0
2101201,198.13,149.47,0
2101301,166.1,128.85,0
2101302,165.38,127.53,0
2101303,171.66,130.26,0
2101304,165.08,127.41,0
2101305,165.43,128.04,0
2101401,176.65,134.35,0
2101501,239.36,179.52,0
2101601,197.01,149.15,0
2101701,215.22,161.41,0
2101702,213.6,160.2,0
2101801,200.6,150.45,0
2101802,197.25,149.22,0
2101901,199.44,149.84,0
2102001,214.6,160.95,0
2102101,224.0,166.73,0
2102102,224.29,166.41,0
2102201,212.15,159.11,0
2102301,228.5,171.38,0
2103001,149.55,118.13,0
2102401,200.26,150.19,0
2102501,225.9,169.43,0
2102502,231.73,173.8,0
2102601,213.31,159.98,0
2102701,237.9,178.42,0
2102801,234.64,175.98,0
2102901,247.1,185.33,0
2102902,243.43,182.57,0
2103101,250.08,187.56,0
2103201,168.79,140.27,0
2103301,208.17,156.13,0
2103401,213.28,159.96,0
2103501,211.49,158.62,0
2103502,205.44,152.49,0
2103601,192.12,147.73,0
2103701,253.15,189.86,0
2103801,185.09,145.6,0
2103901,225.87,169.4,0
2104001,159.33,136.9,0
2104002,170.59,140.89,0
2104101,206.98,153.33,0
2104102,204.78,153.36,0
2104103,206.86,153.78,0
2104104,201.73,150.45,0
2104105,201.38,149.75,0
2104106,201.38,149.7,0
2104107,201.32,149.68,0
2104108,203.04,151.44,0
2104201,240.99,178.64,0
2104202,245.12,178.86,0
2104203,245.08,178.81,0
2104204,239.87,177.39,0
2104301,217.67,163.25,0
2104401,230.25,171.91,0
2104402,238.3,172.42,0
2104403,230.51,172.88,0
2104501,204.08,153.06,0
2104601,191.34,147.5,0
2104701,153.77,124.7,0
2104702,162.55,138.07,0
2104801,204.38,153.28,0
2104901,194.04,148.29,0
2104902,198.18,149.49,0
2105001,194.49,145.62,0
2105002,196.83,147.8,0
2105003,210.57,157.93,0
2105101,222.22,166.67,0
2105201,189.7,147.01,0
2105202,193.95,148.27,0
2105203,190.51,147.25,0
2105301,178.83,137.64,0
2105302,177.94,138.25,0
2105303,187.85,146.45,0
2105401,171.37,134.59,0
2105501,204.7,153.52,0
2105601,169.1,140.38,0
2105602,158.3,128.0,0
2105701,260.49,195.37,0
2105801,260.13,195.1,0
2105802,252.63,189.47,0
2105901,194.66,148.47,0
2106001,223.48,167.61,0
2106101,182.07,140.32,0
2106102,179.03,143.69,0
2106201,271.07,203.3,0
2106301,222.91,167.18,0
2106401,201.4,151.05,0
2106402,198.83,149.67,0
2106601,258.45,193.84,0
2106501,266.75,200.06,0
2106701,227.39,170.54,0
2106801,248.89,186.67,0
2106901,177.5,134.93,0
2107001,217.63,163.22,0
2107002,197.79,149.37,0
2107101,217.82,163.37,0
2107201,196.02,148.87,0
2107202,195.52,148.72,0
2107203,196.31,148.95,0
2107301,247.9,182.58,0
2107401,160.36,128.61,0
2107501,231.86,173.9,0
2107601,232.26,174.19,0
2107602,240.3,180.23,0
2107701,175.49,142.53,0
2107702,171.17,137.81,0
2107801,210.8,158.1,0
2107802,205.59,161.7,0
2190201,220.47,165.35,0
2107901,188.6,146.68,0
4100101,131.56,125.51,0
4100102,133.91,126.57,0
4100201,222.46,170.45,0
4100301,133.88,124.47,0
4100401,107.88,91.47,0
4100402,106.75,90.3,0
4100403,106.83,89.67,0
4100404,106.94,89.65,0
4100501,132.39,109.34,0
4100502,131.49,107.87,0
4100601,154.66,131.3,0
4100602,155.08,132.6,0
4100701,125.21,101.81,0
4100702,125.94,103.36,0
4100801,99.88,106.05,0
4100901,179.01,143.68,0
4101001,126.88,110.56,0
4101101,98.7,101.44,0
4101102,100.3,102.66,0
4101103,101.29,104.38,0
4101104,95.11,106.6,0
4101201,141.24,129.76,0
4101301,150.79,125.32,0
4101302,149.67,123.5,0
4101401,163.52,138.42,0
4101501,137.19,115.63,0
4101502,133.89,110.53,0
4101601,129.96,107.35,0
4101602,128.66,104.41,0
4101701,120.19,98.8,0
4101801,138.44,115.1,0
4101901,145.36,131.47,0
4102001,63.59,57.24,0
4102002,65.19,59.26,0
4102101,118.58,97.06,0
4102102,116.22,95.92,0
4102103,115.55,94.94,0
4102104,116.8,96.31,0
4102201,171.39,131.55,0
4102202,170.88,131.03,0
4102301,146.65,127.53,0
4102302,148.0,129.36,0
4190101,186.48,146.03,0
4102401,137.72,107.27,0
4102402,137.99,109.53,0
4102403,137.65,108.27,0
4102404,136.87,105.87,0
4102405,136.54,105.16,0
4102406,154.57,127.45,0
4102501,144.6,116.24,0
4102502,143.63,112.42,0
4102601,158.4,136.55,0
4102602,157.27,136.13,0
4102701,155.53,135.47,0
4102702,155.49,135.46,0
4102801,119.03,105.75,0
