seccion_ine,distancia_km,tiempo_mins,fallback
1400101,92.56,71.96,0
1400201,8.75,12.1,0
1400202,13.28,20.62,0
1400203,1.54,5.0,0
1400301,127.13,123.46,0
1400401,72.07,62.98,0
1400402,75.4,67.58,0
1400501,80.37,69.53,0
1400601,137.18,110.88,0
1400701,59.4,51.3,0
1400702,58.46,50.53,0
1400703,59.44,51.09,0
1400704,58.94,51.72,0
1400705,69.34,61.41,0
1400801,159.53,131.62,0
1400802,158.82,129.49,0
1400803,161.42,137.41,0
1400804,159.22,130.81,0
1400901,128.11,97.51,0
1400902,127.44,96.6,0
1400903,124.84,93.87,0
1401001,47.25,36.49,0
1401002,46.73,35.49,0
1401003,48.9,37.06,0
1401101,161.33,137.63,0
1401201,68.09,63.39,0
1401202,68.24,63.18,0
1401203,70.61,68.58,0
1401204,68.08,63.0,0
1401301,29.51,30.97,0
1401302,28.39,30.07,0
1401303,29.6,30.68,0
1401304,29.67,36.22,0
1401401,76.68,73.04,0
1401402,64.69,71.77,0
1401501,50.39,41.9,0
1401601,140.02,107.07,0
1401701,62.91,48.09,0
1401702,67.07,54.6,0
1401703,64.5,49.43,0
1401801,85.87,63.41,0
1401802,85.58,62.39,0
1401901,40.58,37.24,0
1401902,41.1,38.32,0
1401903,41.36,38.14,0
1401904,40.81,37.94,0
1401905,42.76,39.02,0
1402001,159.93,131.84,0
1402101,61.78,48.1,0
1402102,60.61,48.01,0
1402103,61.03,50.03,0
1402104,60.56,48.74,0
1402105,59.91,46.33,0
1402106,61.28,47.67,0
1402107,62.13,48.94,0
1402108,62.79,51.31,0
1402109,60.87,47.54,0
1402110,60.41,45.59,0
1402201,40.06,40.2,0
1402202,41.72,40.57,0
1402301,144.86,131.26,0
1402302,141.09,113.82,0
1402401,45.39,43.08,0
1402402,45.14,45.79,0
1402501,36.3,42.58,0
1402502,33.72,32.84,0
1402503,30.4,28.18,0
1402601,106.83,81.61,0
1402602,121.16,120.58,0
1402603,107.8,82.06,0
1490101,31.81,33.76,0
1402701,31.19,26.4,0
1402702,35.16,36.7,0
1402703,84.23,74.11,0
1402801,138.29,108.49,0
1402901,154.76,120.45,0
1402902,152.07,124.96,0
1402903,160.89,137.47,0
1402904,144.46,127.48,0
1403001,79.47,66.97,0
1403002,66.01,71.71,0
1403101,72.72,66.34,0
1403201,150.83,131.87,0
1403301,62.67,64.34,0
1490201,46.01,54.12,0
1403401,155.75,135.56,0
1403501,147.4,132.3,0
1403502,150.86,122.07,0
1403503,150.39,120.81,0
1403504,153.05,134.52,0
1403601,98.41,93.12,0
1403602,99.22,94.61,0
1403701,67.44,57.73,0
1403702,72.11,63.06,0
1403703,65.73,57.2,0
1403801,31.44,28.5,0
1403802,30.38,26.54,0
1403803,31.59,27.63,0
1403804,39.78,44.26,0
1403805,26.31,21.73,0
1403901,55.49,56.6,0
1404001,28.5,37.16,0
1404002,27.59,32.52,0
1404101,28.3,23.93,0
1404102,31.9,29.63,0
1404201,19.87,19.62,0
1404202,20.21,20.09,0
1404203,19.64,19.42,0
1404204,20.53,20.67,0
1404205,25.71,29.9,0
1404301,101.3,74.83,0
1404302,124.39,98.42,0
1404303,101.19,74.65,0
1404304,130.31,124.94,0
1404401,15.05,13.89,0
1404501,17.78,25.69,0
1404601,39.9,48.88,0
1404602,37.47,45.44,0
1404701,90.83,104.3,0
1404801,55.59,49.56,0
1404901,95.53,84.93,0
1404902,95.58,85.09,0
1404903,95.6,85.26,0
1405001,93.0,71.45,0
1405002,91.82,68.92,0
1405101,149.4,133.1,0
1405102,146.02,125.58,0
1405201,138.88,105.89,0
1405202,132.93,100.61,0
1405203,136.37,105.6,0
1405204,135.14,102.11,0
1405301,83.81,71.65,0
1405302,88.88,80.28,0
1405401,135.99,109.73,0
1405402,134.8,108.09,0
1405403,135.85,109.93,0
1405404,146.96,124.61,0
1405501,62.29,55.27,0
1405502,61.89,56.1,0
1405503,65.01,64.23,0
1405504,68.96,66.91,0
1405601,14.37,14.22,0
1405602,11.79,14.7,0
1405603,10.67,12.05,0
1405604,10.05,10.9,0
1405605,13.02,18.59,0
1405701,38.97,44.35,0
1405801,47.78,47.33,0
1405802,47.54,45.78,0
1405803,46.98,45.25,0
1405804,47.91,46.93,0
1405805,47.46,59.63,0
1405901,40.12,43.12,0
1406101,156.75,116.73,0
1406001,30.21,48.0,0
1406002,30.08,32.59,0
1406201,157.8,136.33,0
1406202,158.92,136.74,0
1406301,83.44,82.99,0
1406401,159.75,134.68,0
1406501,57.2,49.63,0
1406601,108.76,80.09,0
1406602,110.26,79.62,0
1406701,83.16,61.56,0
1406702,79.93,63.71,0
1406801,95.25,73.89,0
1406901,132.76,116.83,0
1406902,146.54,131.95,0
1406903,129.65,124.64,0
1406904,156.48,129.36,0
1407001,129.79,123.69,0
1407002,135.33,114.4,0
1407101,127.36,115.04,0
1407201,139.76,108.61,0
1407301,102.09,87.94,0
1407302,113.79,109.52,0
1407401,149.09,132.97,0
1407402,140.77,105.93,0
1407501,43.68,45.27,0
2100101,243.8,182.85,0
2100201,237.93,173.81,0
2100202,236.2,173.55,0
2100301,281.54,211.16,0
2100401,257.36,193.02,0
2100402,252.88,189.66,0
2100501,208.25,156.19,0
2100502,210.25,157.69,0
2100503,192.63,147.88,0
2100601,264.38,196.45,0
2100602,271.04,202.06,0
2100701,222.7,167.03,0
2100702,231.47,173.6,0
2100703,223.23,167.42,0
2100801,263.43,197.57,0
2100802,274.69,206.02,0
2100803,274.45,205.84,0
2100901,231.28,173.46,0
2101001,277.69,196.23,0
2101002,278.08,197.41,0
2101003,280.99,205.55,0
2101101,217.1,162.83,0
2101201,225.72,169.29,0
2101301,193.69,144.03,0
2101302,192.97,142.71,0
2101303,199.26,145.44,0
2101304,192.67,142.58,0
2101305,193.03,143.22,0
2101401,204.24,149.53,0
2101501,266.96,200.22,0
2101601,221.75,165.64,0
2101701,242.82,182.12,0
2101702,241.2,180.9,0
2101801,225.33,169.0,0
2101802,221.99,166.49,0
2101901,224.18,168.13,0
2102001,239.33,179.5,0
2102101,251.59,181.91,0
2102102,251.89,181.59,0
2102201,236.88,177.66,0
2102301,256.1,192.08,0
2103001,177.15,133.31,0
2102401,225.0,168.75,0
2102501,250.64,187.98,0
2102502,256.47,192.35,0
2102601,238.05,178.54,0
2102701,262.64,196.98,0
2102801,259.38,194.53,0
2102901,271.84,203.88,0
2102902,268.17,201.13,0
2103101,274.82,206.12,0
2103201,196.39,148.97,0
2103301,232.9,174.67,0
2103401,238.02,178.51,0
2103501,239.09,179.32,0
2103502,233.04,167.67,0
2103601,216.86,162.65,0
2103701,280.74,210.56,0
2103801,209.83,157.37,0
2103901,250.61,187.96,0
2104001,186.93,146.17,0
2104002,198.19,154.11,0
2104101,234.58,168.51,0
2104102,232.38,168.53,0
2104103,234.45,168.96,0
2104104,229.33,165.62,0
2104105,228.98,164.92,0
2104106,228.98,164.88,0
2104107,228.92,164.85,0
2104108,230.64,166.61,0
2104201,268.59,193.81,0
2104202,272.72,194.03,0
2104203,272.68,193.99,0
2104204,267.47,192.57,0
2104301,242.41,181.81,0
2104401,257.85,187.09,0
2104402,265.9,187.59,0
2104403,258.11,188.19,0
2104501,228.82,171.61,0
2104601,218.94,164.2,0
2104701,181.37,139.88,0
2104702,190.15,147.14,0
2104801,229.12,171.84,0
2104901,218.78,164.09,0
2104902,222.91,167.18,0
