seccion_ine,distancia_km,tiempo_mins,fallback
1400101,206.02,154.52,0
1400201,149.53,132.28,0
1400202,154.06,134.91,0
1400203,141.41,122.75,0
1400301,240.59,180.44,0
1400401,200.36,150.27,0
1400402,203.69,152.77,0
1400501,145.03,131.33,0
1400601,250.64,187.98,0
1400701,190.41,147.22,0
1400702,190.97,147.39,0
1400703,191.98,147.69,0
1400704,191.03,147.4,0
1400705,202.68,152.01,0
1400801,272.99,204.74,0
1400802,272.28,204.21,0
1400803,274.88,206.16,0
1400804,272.68,204.51,0
1400901,241.57,180.38,0
1400902,240.9,179.47,0
1400903,238.3,176.74,0
1401001,175.82,142.64,0
1401002,175.29,142.47,0
1401003,179.74,143.92,0
1401101,238.53,178.9,0
1401201,211.57,157.79,0
1401202,213.07,158.9,0
1401203,210.14,157.6,0
1401204,211.61,157.68,0
1401301,168.67,140.23,0
1401302,168.02,140.01,0
1401303,168.75,140.26,0
1401304,169.3,140.45,0
1401401,223.15,167.36,0
1401402,221.76,166.32,0
1401501,178.68,143.58,0
1401601,253.49,189.94,0
1401701,142.1,106.74,0
1401702,139.72,107.22,0
1401703,145.84,109.02,0
1401801,199.33,146.28,0
1401802,199.04,145.26,0
1401901,188.97,146.79,0
1401902,189.49,146.94,0
1401903,189.76,147.02,0
1401904,189.21,146.86,0
1401905,191.16,147.44,0
1402001,273.39,205.04,0
1402101,174.72,132.34,0
1402102,174.07,130.88,0
1402103,174.49,132.91,0
1402104,174.02,131.61,0
1402105,173.37,129.2,0
1402106,174.23,131.92,0
1402107,175.08,133.19,0
1402108,175.74,135.56,0
1402109,172.92,130.89,0
1402110,173.35,129.84,0
1402201,179.02,143.69,0
1402202,180.68,144.22,0
1402301,258.32,193.74,0
1402302,254.55,190.91,0
1402401,173.96,142.03,0
1402402,173.7,141.94,0
1402501,184.69,145.48,0
1402502,182.63,144.83,0
1402503,178.79,143.48,0
1402601,220.29,164.48,0
1402602,234.62,175.97,0
1402603,221.26,164.93,0
1490101,173.35,135.56,0
1402701,171.28,126.78,0
1402702,170.58,134.85,0
1402703,141.25,117.81,0
1402801,251.75,188.81,0
1402901,224.85,168.64,0
1402902,224.73,168.55,0
1402903,217.13,162.85,0
1402904,231.05,173.29,0
1403001,146.4,125.53,0
1403002,138.25,121.94,0
1403101,201.01,150.76,0
1403201,238.57,178.93,0
1403301,158.08,129.66,0
1490201,151.61,126.04,0
1403401,269.21,201.91,0
1403501,260.86,195.65,0
1403502,264.32,198.24,0
1403503,263.85,197.89,0
1403504,266.51,199.88,0
1403601,128.41,124.06,0
1403602,128.99,124.33,0
1403701,204.62,153.47,0
1403702,198.63,149.61,0
1403703,194.29,148.36,0
1403801,159.73,136.12,0
1403802,158.66,134.16,0
1403803,159.88,135.25,0
1403804,166.43,139.45,0
1403805,149.46,125.3,0
1403901,194.46,148.41,0
1404001,154.84,126.74,0
1404002,155.61,124.1,0
1404101,174.48,130.23,0
1404102,170.34,137.08,0
1404201,168.86,135.16,0
1404202,169.2,135.63,0
1404203,168.63,134.96,0
1404204,169.52,136.21,0
1404205,178.21,143.42,0
1404301,214.76,157.7,0
1404302,237.85,178.39,0
1404303,214.65,157.53,0
1404304,243.77,182.83,0
1404401,155.83,134.08,0
1404501,148.94,132.91,0
1404601,187.18,146.24,0
1404602,183.8,145.2,0
1404701,204.29,153.22,0
1404801,184.42,145.39,0
1404901,119.47,115.5,0
1404902,119.04,115.19,0
1404903,118.85,114.78,0
1405001,206.46,154.32,0
1405002,205.28,151.79,0
1405101,262.86,197.15,0
1405102,259.48,194.61,0
1405201,252.34,188.76,0
1405202,246.39,183.49,0
1405203,249.83,187.37,0
1405204,248.6,184.99,0
1405301,165.16,131.24,0
1405302,140.08,129.26,0
1405401,249.45,187.09,0
1405402,248.26,186.19,0
1405403,249.31,186.98,0
1405404,260.42,195.31,0
1405501,190.58,147.27,0
1405502,190.18,147.15,0
1405503,193.3,148.08,0
1405504,197.25,149.22,0
1405601,127.3,110.52,0
1405602,131.71,116.01,0
1405603,131.17,113.95,0
1405604,133.31,114.83,0
1405605,138.64,124.73,0
1405701,155.71,127.98,0
1405801,176.34,142.81,0
1405802,176.1,142.74,0
1405803,175.54,142.55,0
1405804,176.48,142.86,0
1405805,175.75,142.62,0
1405901,157.09,121.23,0
1406101,270.21,199.6,0
1406001,151.35,132.36,0
1406002,147.96,114.79,0
1406201,271.27,203.45,0
1406202,272.38,204.28,0
1406301,216.78,162.59,0
1406401,247.49,185.62,0
1406501,153.31,118.17,0
1406601,222.22,162.97,0
1406602,223.72,162.49,0
1406701,196.62,144.44,0
1406702,193.39,146.58,0
1406801,208.71,156.53,0
1406901,246.22,184.66,0
1406902,260.0,195.0,0
1406903,243.11,186.67,0
1406904,269.94,202.45,0
1407001,243.25,182.44,0
1407002,248.79,186.59,0
1407101,240.82,180.62,0
1407201,253.22,189.91,0
1407301,215.55,161.66,0
1407302,227.25,170.44,0
1407401,262.55,196.91,0
1407402,254.23,188.8,0
1407501,182.65,144.84,0
2100101,147.19,132.21,0
2100201,138.47,112.4,0
2100202,136.74,112.13,0
2100301,182.08,144.66,0
2100401,160.76,137.42,0
2100402,156.27,135.75,0
2100501,108.78,99.15,0
2100502,110.79,115.21,0
2100503,93.17,87.84,0
2100601,164.92,135.03,0
2100602,171.57,140.65,0
2100701,126.09,111.83,0
2100702,134.86,127.0,0
2100703,126.63,111.93,0
2100801,166.82,139.59,0
2100802,178.09,148.45,0
2100803,177.85,143.31,0
2100901,134.67,121.01,0
2101001,178.22,134.82,0
2101002,178.62,136.0,0
2101003,181.53,144.13,0
2101101,117.63,109.67,0
2101201,126.26,123.05,0
2101301,94.23,82.61,0
2101302,93.51,81.3,0
2101303,99.79,84.03,0
2101304,93.21,81.17,0
2101305,93.57,81.81,0
2101401,104.78,88.11,0
2101501,167.5,139.83,0
2101601,125.15,107.44,0
2101701,143.35,126.85,0
2101702,141.73,128.35,0
2101801,128.73,124.21,0
2101802,125.39,122.64,0
2101901,127.57,115.36,0
2102001,142.73,129.26,0
2102101,152.13,120.49,0
2102102,152.43,120.18,0
2102201,140.28,129.35,0
2102301,156.63,135.89,0
2103001,77.68,71.89,0
2102401,128.39,120.15,0
2102501,154.04,134.42,0
2102502,159.87,137.1,0
2102601,141.44,129.62,0
2102701,166.03,139.31,0
2102801,162.78,138.15,0
2102901,175.24,142.45,0
2102902,171.57,141.22,0
2103101,178.21,143.42,0
2103201,96.92,107.54,0
2103301,136.3,118.07,0
2103401,141.42,129.83,0
2103501,139.63,125.54,0
2103502,133.58,106.26,0
2103601,120.25,106.63,0
2103701,181.28,144.41,0
2103801,113.22,100.29,0
2103901,154.0,134.89,0
2104001,87.47,94.61,0
2104002,98.72,108.45,0
2104101,135.11,107.1,0
2104102,132.91,107.12,0
2104103,134.99,107.55,0
2104104,129.87,104.21,0
2104105,129.51,103.51,0
2104106,129.52,103.47,0
2104107,129.46,103.44,0
2104108,131.18,105.2,0
2104201,169.12,132.4,0
2104202,173.26,132.62,0
2104203,173.22,132.58,0
2104204,168.01,131.15,0
2104301,145.8,127.7,0
2104401,158.38,125.67,0
2104402,166.43,126.18,0
2104403,158.64,126.78,0
2104501,132.21,125.81,0
2104601,119.47,105.05,0
2104701,81.91,78.47,0
