seccion_ine,distancia_km,tiempo_mins,fallback
1400101,61.68,49.94,0
1400201,20.56,18.02,0
1400202,21.12,24.48,0
1400203,32.56,27.79,0
1400301,96.26,107.2,0
1400401,83.16,68.84,0
1400402,86.49,73.44,0
1400501,49.49,47.52,0
1400601,106.31,88.86,0
1400701,45.7,39.85,0
1400702,44.76,39.08,0
1400703,45.74,39.64,0
1400704,45.23,40.27,0
1400705,55.64,49.96,0
1400801,128.66,109.61,0
1400802,127.95,107.48,0
1400803,130.55,115.4,0
1400804,128.34,108.8,0
1400901,97.23,75.49,0
1400902,96.56,74.59,0
1400903,93.96,71.85,0
1401001,58.34,42.34,0
1401002,57.82,41.34,0
1401003,59.99,42.91,0
1401101,130.45,125.01,0
1401201,54.39,51.94,0
1401202,54.54,51.73,0
1401203,56.91,57.13,0
1401204,54.37,51.55,0
1401301,44.02,38.78,0
1401302,42.9,37.88,0
1401303,44.11,38.49,0
1401304,44.18,44.03,0
1401401,62.98,61.59,0
1401402,50.99,60.32,0
1401501,61.48,47.75,0
1401601,106.89,77.08,0
1401701,32.02,25.45,0
1401702,36.18,31.96,0
1401703,33.6,26.8,0
1401801,55.0,41.39,0
1401802,54.7,40.38,0
1401901,26.87,25.8,0
1401902,27.4,26.87,0
1401903,27.66,26.69,0
1401904,27.11,26.49,0
1401905,29.06,27.57,0
1402001,129.05,109.83,0
1402101,30.9,26.08,0
1402102,29.73,25.99,0
1402103,30.15,28.02,0
1402104,29.68,26.73,0
1402105,29.03,24.31,0
1402106,30.41,25.66,0
1402107,31.25,26.93,0
1402108,31.91,29.3,0
1402109,29.99,25.53,0
1402110,29.53,23.58,0
1402201,54.57,48.02,0
1402202,56.22,48.38,0
1402301,113.99,116.92,0
1402302,110.21,91.81,0
1402401,56.48,48.94,0
1402402,56.23,51.64,0
1402501,22.6,31.13,0
1402502,20.53,21.38,0
1402503,16.69,16.73,0
1402601,75.95,59.59,0
1402602,90.29,104.01,0
1402603,76.92,60.04,0
1490101,3.04,7.04,0
1402701,1.24,5.0,0
1402702,5.21,11.77,0
1402703,53.33,51.47,0
1402801,107.41,86.47,0
1402901,123.88,98.44,0
1402902,121.19,102.95,0
1402903,130.02,124.81,0
1402904,113.59,105.46,0
1403001,48.58,44.34,0
1403002,53.92,53.24,0
1403101,70.47,64.03,0
1403201,119.95,109.86,0
1403301,31.77,41.71,0
1490201,18.51,36.35,0
1403401,124.87,122.39,0
1403501,116.53,118.24,0
1403502,119.98,100.06,0
1403503,119.52,98.8,0
1403504,122.18,121.08,0
1403601,67.52,70.49,0
1403602,68.32,71.97,0
1403701,78.53,63.59,0
1403702,83.2,68.91,0
1403703,76.82,63.05,0
1403801,42.53,34.36,0
1403802,41.47,32.4,0
1403803,42.68,33.48,0
1403804,50.87,50.11,0
1403805,41.88,30.47,0
1403901,59.56,52.9,0
1404001,14.04,24.16,0
1404002,12.44,18.83,0
1404101,2.75,5.0,0
1404102,8.24,10.33,0
1404201,14.2,13.68,0
1404202,14.53,14.15,0
1404203,13.96,13.48,0
1404204,14.85,14.73,0
1404205,23.55,25.84,0
1404301,70.43,52.81,0
1404302,93.51,76.41,0
1404303,70.32,52.64,0
1404304,99.44,108.81,0
1404401,28.42,22.88,0
1404501,31.16,34.68,0
1404601,33.39,43.41,0
1404602,30.96,39.97,0
1404701,59.96,83.69,0
1404801,66.68,55.41,0
1404901,64.63,62.29,0
1404902,64.68,62.45,0
1404903,64.7,62.62,0
1405001,62.13,49.44,0
1405002,60.94,46.9,0
