seccion_ine,distancia_km,tiempo_mins,fallback
1400101,227.23,165.0,0
1400201,162.53,131.33,0
1400202,167.06,139.67,0
1400203,154.4,121.81,0
1400301,261.81,196.36,0
1400401,213.35,160.01,0
1400402,216.69,162.52,0
1400501,166.25,139.39,0
1400601,271.86,203.9,0
1400701,203.4,152.55,0
1400702,203.97,152.98,0
1400703,204.97,153.73,0
1400704,204.02,153.02,0
1400705,215.68,161.76,0
1400801,294.21,220.66,0
1400802,293.5,220.12,0
1400803,296.1,222.08,0
1400804,293.89,220.42,0
1400901,262.78,190.55,0
1400902,262.11,189.64,0
1400903,259.51,186.91,0
1401001,188.81,143.9,0
1401002,188.28,142.9,0
1401003,192.73,143.62,0
1401101,262.82,197.12,0
1401201,232.79,167.96,0
1401202,234.28,169.07,0
1401203,231.36,173.52,0
1401204,232.82,167.85,0
1401301,181.66,140.57,0
1401302,181.01,140.59,0
1401303,181.75,140.28,0
1401304,182.29,144.73,0
1401401,244.36,180.73,0
1401402,242.97,180.84,0
1401501,191.67,147.59,0
1401601,272.44,192.13,0
1401701,163.31,116.91,0
1401702,160.94,117.39,0
1401703,167.05,119.19,0
1401801,220.55,156.45,0
1401802,220.25,155.44,0
1401901,194.36,148.39,0
1401902,194.88,148.54,0
1401903,195.14,148.61,0
1401904,194.59,148.45,0
1401905,196.54,149.02,0
1402001,294.6,220.95,0
1402101,195.94,142.52,0
1402102,195.28,141.05,0
1402103,195.7,143.08,0
1402104,195.23,141.78,0
1402105,194.58,139.37,0
1402106,195.44,142.09,0
1402107,196.29,143.36,0
1402108,196.95,145.73,0
1402109,194.13,141.06,0
1402110,194.57,140.01,0
1402201,192.02,147.7,0
1402202,193.68,148.19,0
1402301,279.54,209.66,0
1402302,275.76,206.82,0
1402401,186.95,146.17,0
1402402,186.7,146.1,0
1402501,190.08,147.12,0
1402502,188.02,146.5,0
1402503,184.18,145.32,0
1402601,241.5,174.65,0
1402602,255.84,191.88,0
1402603,242.47,175.1,0
1490101,194.57,145.74,0
1402701,192.49,136.95,0
1402702,191.79,145.02,0
1402703,162.47,127.98,0
1402801,272.96,201.53,0
1402901,249.14,186.85,0
1402902,249.02,186.77,0
1402903,241.42,181.06,0
1402904,255.34,191.5,0
1403001,167.61,135.7,0
1403002,159.47,132.11,0
1403101,214.0,160.5,0
1403201,262.86,197.15,0
1403301,179.29,139.84,0
1490201,172.82,136.21,0
1403401,290.42,217.81,0
1403501,282.08,211.56,0
1403502,285.53,214.15,0
1403503,285.07,213.8,0
1403504,287.73,215.8,0
1403601,149.62,133.18,0
1403602,150.2,133.41,0
1403701,217.61,162.95,0
1403702,211.63,158.72,0
1403703,207.28,155.46,0
1403801,172.73,135.17,0
1403802,171.66,133.22,0
