seccion_ine,distancia_km,tiempo_mins,fallback
1400101,254.28,181.91,0
1400201,222.82,165.79,0
1400202,223.37,167.53,0
1400203,220.79,163.46,0
1400301,288.86,216.65,0
1400401,279.74,209.81,0
1400402,283.07,212.3,0
1400501,193.29,148.07,0
1400601,298.9,220.83,0
1400701,256.06,192.05,0
1400702,255.12,191.34,0
1400703,256.09,192.07,0
1400704,255.59,191.69,0
1400705,266.0,199.5,0
1400801,321.25,240.94,0
1400802,320.54,239.45,0
1400803,323.15,242.36,0
1400804,320.94,240.71,0
1400901,289.83,207.47,0
1400902,289.16,206.56,0
1400903,286.56,203.82,0
1401001,255.2,185.56,0
1401002,254.67,184.56,0
1401003,259.12,185.28,0
1401101,274.87,206.15,0
1401201,259.83,184.87,0
1401202,261.33,185.99,0
1401203,258.4,190.76,0
1401204,259.87,184.76,0
1401301,248.05,182.23,0
1401302,247.4,182.25,0
1401303,248.14,181.94,0
1401304,248.68,186.51,0
1401401,271.41,197.65,0
1401402,270.02,197.75,0
1401501,258.06,190.23,0
1401601,299.49,209.05,0
1401701,190.36,133.83,0
1401702,187.98,134.31,0
1401703,194.1,136.1,0
1401801,247.6,173.36,0
1401802,247.3,172.35,0
1401901,237.23,177.92,0
1401902,237.75,178.31,0
1401903,238.02,178.51,0
1401904,237.47,178.1,0
1401905,239.42,179.56,0
1402001,321.65,241.24,0
1402101,222.99,159.43,0
1402102,222.33,157.96,0
1402103,222.75,159.99,0
1402104,222.28,158.7,0
1402105,221.63,156.28,0
1402106,222.49,159.0,0
1402107,223.34,160.27,0
1402108,224.0,162.64,0
1402109,221.18,157.97,0
1402110,221.61,156.92,0
1402201,258.41,191.21,0
1402202,260.06,191.58,0
1402301,306.58,229.93,0
1402302,302.81,223.78,0
1402401,253.34,190.0,0
1402402,253.09,189.82,0
1402501,232.95,174.71,0
1402502,230.89,173.17,0
1402503,227.05,170.29,0
1402601,268.55,191.56,0
1402602,282.89,212.17,0
1402603,269.52,192.01,0
1490101,221.61,162.65,0
1402701,219.54,153.86,0
1402702,218.84,161.93,0
1402703,189.51,144.89,0
1402801,300.01,218.44,0
1402901,261.19,195.89,0
1402902,261.07,195.8,0
1402903,253.47,190.1,0
1402904,267.39,200.54,0
1403001,194.66,148.47,0
1403002,186.51,146.04,0
1403101,280.39,210.29,0
1403201,274.91,206.18,0
1403301,206.34,154.75,0
1490201,199.87,149.96,0
1403401,317.47,238.1,0
1403501,292.18,219.13,0
1403502,312.58,232.03,0
1403503,312.11,230.76,0
1403504,314.77,236.08,0
1403601,176.67,142.92,0
1403602,177.25,143.11,0
1403701,284.0,204.61,0
1403702,278.02,200.98,0
1403703,273.67,205.25,0
1403801,239.11,176.83,0
1403802,238.05,174.88,0
1403803,239.26,175.96,0
1403804,245.81,184.36,0
1403805,228.84,166.01,0
1403901,269.91,202.43,0
1404001,203.1,152.32,0
1404002,203.87,151.19,0
1404101,222.74,157.31,0
1404102,218.6,163.95,0
1404201,217.12,162.25,0
1404202,217.46,162.72,0
1404203,216.89,162.04,0
1404204,217.78,163.3,0
1404205,226.47,169.85,0
1404301,263.03,184.78,0
1404302,286.11,208.38,0
1404303,262.91,184.61,0
1404304,292.03,219.02,0
1404401,231.2,170.49,0
1404501,228.32,171.24,0
1404601,240.66,180.5,0
1404602,238.23,178.67,0
1404701,252.55,189.41,0
1404801,263.8,196.42,0
1404901,167.73,139.91,0
1404902,167.31,139.76,0
1404903,167.11,139.69,0
1405001,254.73,181.41,0
1405002,253.54,178.87,0
1405101,311.12,233.34,0
1405102,307.74,230.81,0
1405201,272.18,204.13,0
1405202,275.5,206.5,0
1405203,270.47,202.85,0
1405204,272.5,204.18,0
1405301,213.42,158.32,0
1405302,188.34,146.6,0
1405401,297.71,219.69,0
1405402,296.52,218.05,0
1405403,297.58,219.89,0
1405404,308.68,231.51,0
1405501,269.96,202.47,0
1405502,269.56,202.17,0
1405503,272.68,204.51,0
1405504,276.63,207.47,0
1405601,206.68,151.23,0
1405602,211.09,156.72,0
1405603,210.56,154.66,0
1405604,212.7,155.54,0
1405605,218.02,163.51,0
1405701,203.97,152.98,0
1405801,255.73,191.8,0
1405802,255.48,191.61,0
1405803,254.92,191.19,0
1405804,255.86,191.9,0
1405805,255.13,191.35,0
1405901,205.35,148.31,0
1406101,318.47,226.69,0
1406001,199.61,149.89,0
1406002,196.22,141.87,0
1406201,318.38,238.78,0
1406202,320.64,240.48,0
1406301,280.1,210.08,0
1406401,283.83,212.87,0
1406501,201.57,145.26,0
1406601,270.48,190.05,0
1406602,271.98,189.57,0
1406701,244.88,171.52,0
1406702,241.65,173.66,0
1406801,256.98,183.85,0
1406901,294.48,220.86,0
1406902,308.26,231.19,0
1406903,291.37,218.53,0
1406904,318.2,238.65,0
1407001,291.5,218.62,0
1407002,297.05,222.79,0
1407101,289.08,216.81,0
1407201,301.49,218.56,0
1407301,263.81,197.86,0
1407302,275.51,206.63,0
1407401,310.81,233.11,0
1407402,302.49,215.89,0
1407501,262.03,196.28,0
2100101,97.19,101.91,0
2100201,24.01,25.37,0
2100202,22.28,25.1,0
2100301,67.62,89.59,0
2100401,102.68,110.67,0
2100402,83.99,94.77,0
2100501,44.83,42.37,0
2100502,33.95,57.28,0
2100503,47.55,38.17,0
2100601,50.46,48.0,0
2100602,57.12,53.62,0
2100701,89.71,88.09,0
2100702,99.5,107.95,0
2100703,90.43,89.72,0
2100801,111.17,115.42,0
2100802,122.43,121.2,0
2100803,122.19,121.09,0
2100901,171.01,131.55,0
2101001,63.77,47.79,0
2101002,64.16,48.97,0
2101003,67.07,57.1,0
2101101,19.6,26.19,0
2101201,66.3,88.62,0
2101301,32.53,28.13,0
2101302,31.81,26.82,0
2101303,28.66,23.09,0
2101304,32.57,28.25,0
2101305,32.7,28.59,0
2101401,19.5,19.24,0
2101501,70.91,68.41,0
2101601,161.49,117.99,0
2101701,46.77,46.98,0
2101702,45.15,48.48,0
2101801,58.7,64.59,0
2101802,61.09,70.65,0
2101901,71.92,71.26,0
2102001,113.54,116.68,0
2102101,37.67,33.46,0
2102102,37.97,33.15,0
2102201,97.22,104.95,0
2102301,60.05,58.31,0
2103001,45.22,36.3,0
2102401,102.51,104.84,0
2102501,98.38,92.98,0
2102502,101.79,110.15,0
2102601,106.08,107.56,0
2102701,118.08,104.62,0
2102801,114.83,107.92,0
2102901,127.29,123.54,0
2102902,123.62,120.64,0
2103101,130.27,124.92,0
2103201,64.46,76.99,0
2103301,102.07,92.56,0
2103401,99.25,99.33,0
2103501,25.17,38.5,0
2103502,19.12,19.22,0
2103601,76.64,73.76,0
2103701,66.82,69.36,0
2103801,87.37,85.71,0
2103901,132.32,125.86,0
2104001,54.48,58.37,0
2104002,66.31,88.62,0
2104101,20.66,20.07,0
2104102,18.46,20.09,0
2104103,20.53,20.52,0
2104104,15.41,17.18,0
2104105,15.06,16.48,0
2104106,15.06,16.44,0
2104107,15.0,16.41,0
2104108,16.72,18.17,0
2104201,54.67,45.37,0
2104202,58.8,45.59,0
2104203,58.76,45.54,0
2104204,53.55,44.12,0
2104301,93.32,85.98,0
2104401,43.93,38.64,0
2104402,51.98,39.15,0
2104403,44.18,39.75,0
2104501,90.25,103.98,0
2104601,20.79,28.67,0
2104701,49.45,42.88,0
2104702,44.43,52.85,0
2104801,97.15,93.62,0
2104901,61.4,58.41,0
2104902,65.08,70.06,0
2105001,4.5,8.48,0
2105002,6.84,10.66,0
2105003,20.58,36.12,0
2105101,102.4,91.21,0
2105201,65.94,64.64,0
2105202,70.77,79.69,0
2105203,68.52,74.14,0
2105301,14.09,19.1,0
2105302,21.3,23.73,0
2105303,23.39,34.69,0
2105401,39.54,36.88,0
2105501,14.71,22.28,0
2105601,64.77,70.67,0
2105602,53.97,46.17,0
2105701,86.65,93.42,0
2105801,73.81,91.26,0
2105802,66.3,63.1,0
2105901,96.76,96.56,0
2106001,37.15,39.47,0
2106101,24.91,25.21,0
2106102,29.97,36.73,0
2106201,95.38,92.07,0
2106301,36.59,34.91,0
2106401,12.59,26.25,0
2106402,12.34,25.8,0
2106601,72.13,72.09,0
2106501,80.42,77.97,0
2106701,82.45,85.77,0
2106801,80.44,80.42,0
2106901,141.97,99.24,0
2107001,31.14,53.21,0
2107002,11.29,16.08,0
2107101,104.86,104.4,0
2107201,34.08,32.89,0
2107202,33.58,32.25,0
2107203,34.3,33.75,0
2107301,61.58,49.31,0
2107401,41.87,39.66,0
2107501,63.4,70.3,0
2107601,45.94,48.21,0
2107602,53.97,78.61,0
2107701,25.29,46.56,0
2107702,28.7,32.15,0
2107801,50.41,75.38,0
2107802,73.76,93.91,0
2190201,52.02,58.17,0
2107901,92.72,87.72,0
4100101,181.43,132.98,0
4100102,183.77,142.76,0
4100201,186.5,146.26,0
4100301,73.56,66.88,0
4100401,103.02,81.72,0
4100402,100.79,82.34,0
4100403,101.7,81.33,0
4100404,101.35,80.83,0
4100501,98.08,75.88,0
4100502,97.18,74.4,0
4100601,134.13,112.64,0
4100602,127.86,113.29,0
4100701,89.69,66.12,0
4100702,90.42,67.67,0
4100801,185.52,145.73,0
4100901,143.49,113.64,0
4101001,74.38,59.29,0
4101101,128.98,98.38,0
4101102,130.58,99.61,0
4101103,131.57,101.33,0
4101104,136.93,127.91,0
4101201,71.11,87.13,0
4101301,77.15,65.07,0
4101302,76.61,64.31,0
4101401,213.39,160.04,0
4101501,67.06,54.83,0
4101502,63.76,49.73,0
4101601,70.31,53.05,0
4101602,69.01,50.12,0
4101701,74.12,53.8,0
4101801,104.11,81.87,0
4101901,109.83,99.47,0
4102001,131.64,96.8,0
4102002,133.24,98.83,0
4102101,80.37,60.31,0
4102102,79.3,57.92,0
4102103,78.5,56.15,0
4102104,77.61,56.02,0
4102201,150.86,112.89,0
4102202,150.35,112.36,0
4102301,116.75,97.06,0
4102302,116.5,96.5,0
4190101,165.95,139.28,0
4102401,117.19,88.6,0
4102402,117.46,90.86,0
4102403,117.13,89.6,0
4102404,116.34,87.2,0
4102405,116.01,86.49,0
4102406,134.04,108.79,0
4102501,51.9,41.63,0
4102502,50.93,37.8,0
4102601,208.27,153.61,0
4102602,207.13,152.29,0
4102701,120.0,100.9,0
4102702,119.96,101.55,0
4102801,79.15,63.68,0
4102901,77.72,55.99,0
4103001,52.84,44.15,0
4103101,89.22,89.38,0
4103201,161.69,137.76,0
4103202,162.96,138.22,0
4103301,167.99,140.0,0
4103302,168.96,140.33,0
4103303,171.09,141.06,0
4103304,170.54,140.87,0
4103401,80.43,63.26,0
4103402,81.42,65.32,0
4103403,80.45,63.35,0
4103501,167.14,139.7,0
4103601,132.75,104.02,0
4103602,132.51,103.54,0
4103701,192.75,144.85,0
4103702,195.44,148.7,0
4190301,147.28,107.41,0
4103801,96.69,75.82,0
4103802,96.28,75.97,0
4103803,100.41,76.61,0
4103804,95.59,74.53,0
4103805,89.81,71.31,0
4103901,169.8,122.05,0
4103902,170.53,123.04,0
4103903,168.7,119.96,0
4103904,168.89,120.38,0
4103905,170.09,122.67,0
4104001,72.52,54.03,0
4104101,192.68,140.67,0
4104102,193.72,142.77,0
4104103,194.22,144.22,0
4104104,194.34,141.12,0
4104201,146.52,108.63,0
4104202,146.43,107.75,0
4104203,148.87,116.49,0
4104301,114.31,81.42,0
4104401,74.54,68.48,0
4104501,99.85,71.89,0
4104502,87.83,95.41,0
4104601,189.7,142.43,0
4104602,190.98,147.39,0
4104701,74.54,53.79,0
4104801,223.6,167.7,0
4104802,224.41,168.31,0
4104803,223.31,167.48,0
4104901,97.52,71.56,0
4105001,205.18,151.68,0
4105002,207.77,155.83,0
4105003,203.59,152.69,0
4105101,53.85,41.3,0
4190201,101.94,94.46,0
4105201,165.12,125.41,0
4105301,144.33,111.48,0
4105302,145.06,113.14,0
4105303,143.6,110.17,0
4105304,143.68,112.37,0
4105401,201.57,146.94,0
4105501,140.72,113.88,0
4105502,141.03,114.18,0
4105503,141.49,114.31,0
4105601,153.37,111.12,0
4105701,85.2,90.29,0
4105801,107.65,87.61,0
4105802,107.83,88.18,0
4105803,108.22,88.76,0
4105901,77.23,59.08,0
4106001,146.93,120.67,0
4106002,145.49,112.98,0
4106003,145.63,113.22,0
4106101,193.87,148.24,0
4106201,194.81,145.63,0
4106301,121.0,93.7,0
4106401,145.35,116.51,0
4106402,146.36,123.7,0
4106403,147.32,132.26,0
4106501,146.67,112.85,0
4106502,147.53,114.32,0
4106503,147.05,113.24,0
4106504,147.86,114.89,0
4106505,152.37,126.7,0
4106601,191.83,147.64,0
4106602,193.73,148.2,0
4106701,76.19,72.77,0
4106702,70.71,54.08,0
4106801,171.95,128.78,0
4106802,174.52,142.21,0
4106803,171.5,127.43,0
4106804,176.32,132.39,0
4106805,170.59,126.88,0
4106901,108.35,82.81,0
4106902,110.54,84.02,0
4106903,109.54,82.55,0
4106904,109.86,83.54,0
4190401,130.13,112.07,0
4107001,85.01,61.99,0
4107101,136.47,105.82,0
4107102,135.4,103.17,0
4107103,136.58,106.53,0
4107201,195.97,148.85,0
4107301,143.26,130.6,0
4107401,160.36,134.42,0
4107501,57.56,46.44,0
4107601,177.92,143.33,0
4107701,153.64,116.15,0
4107702,151.66,113.15,0
4107703,152.66,115.36,0
4107801,167.61,139.86,0
4107802,164.12,138.63,0
4107901,81.83,64.61,0
4108001,152.2,111.23,0
4108002,164.43,138.74,0
4108101,94.44,72.89,0
4108102,93.18,72.44,0
4108201,214.94,154.87,0
4108301,125.37,94.42,0
4108401,192.16,142.13,0
4108402,186.01,139.38,0
4108501,75.87,63.69,0
4108601,80.02,59.41,0
4108602,80.12,59.75,0
4108603,79.51,58.34,0
4108604,80.06,59.19,0
4108801,181.86,144.59,0
4108701,65.45,49.43,0
4108702,65.59,48.87,0
4108901,82.18,78.7,0
4108902,87.42,77.22,0
4109001,190.09,146.16,0
4109101,84.68,64.99,0
4109102,83.01,62.47,0
4109103,84.84,64.66,0
4109104,87.11,67.56,0
4109105,83.88,62.49,0
4109106,81.45,59.71,0
4109107,85.61,65.06,0
4109108,85.84,65.1,0
4109109,93.4,73.73,0
4109110,87.55,67.99,0
4109111,85.08,67.98,0
4109201,119.02,103.75,0
4109202,118.83,100.64,0
4109301,77.04,55.59,0
4109401,69.74,50.55,0
4109402,69.14,49.85,0
4109501,112.43,86.99,0
4109502,112.95,88.09,0
4109503,113.17,88.81,0
4109504,112.17,86.78,0
4109505,114.24,89.22,0
4109601,80.39,64.83,0
4109701,58.44,52.7,0
4109702,62.77,61.51,0
4110001,180.64,144.2,0
4109801,73.23,54.67,0
4109901,128.66,112.5,0
4109902,127.27,108.58,0
4109903,128.14,111.34,0
4110101,109.45,87.96,0
4110201,115.89,93.47,0
4110202,114.11,93.87,0
4110203,113.09,90.02,0
1100101,218.1,155.19,0
1100102,215.12,150.6,0
1100201,204.25,153.19,0
1100301,191.79,147.63,0
1100401,263.4,181.96,0
1100402,263.67,183.44,0
1100403,263.54,182.51,0
1100404,262.94,181.88,0
1100501,172.35,138.57,0
1100502,171.48,139.06,0
1100601,192.81,139.41,0
1100602,170.06,137.94,0
1100603,191.49,136.34,0
1100604,173.16,141.76,0
1100701,246.24,175.72,0
1100702,246.67,176.41,0
1100703,247.08,176.88,0
1100704,249.62,187.22,0
1100801,244.73,169.39,0
1100802,261.46,181.35,0
1100803,258.88,186.25,0
1190101,220.34,165.25,0
1100901,191.87,147.65,0
1101001,168.21,131.41,0
1101002,169.0,131.91,0
1101003,162.51,126.32,0
1101101,181.44,144.46,0
1101201,200.59,144.46,0
1101202,200.62,145.15,0
1101203,200.63,144.98,0
1101204,200.75,145.58,0
1101205,200.13,145.56,0
1101206,199.9,142.41,0
1101207,198.94,141.21,0
1101208,198.84,140.19,0
1101209,198.52,140.22,0
1101210,199.29,141.5,0
1101301,278.62,198.83,0
1101501,205.06,147.47,0
1101502,206.25,150.05,0
1101503,205.49,148.28,0
1101504,203.99,146.69,0
1101505,217.47,161.97,0
1101601,204.46,147.52,0
1101602,204.17,146.93,0
1101603,202.43,147.16,0
1101401,224.47,162.65,0
1101402,223.96,160.85,0
1101403,224.85,162.82,0
1101701,155.65,121.9,0
1101801,183.69,145.17,0
1101901,198.62,149.61,0
1102001,172.12,128.29,0
1102002,169.76,122.64,0
1102003,172.91,127.36,0
1102004,168.33,120.46,0
1102005,169.81,122.1,0
1102006,168.81,121.1,0
1102007,171.5,125.61,0
1102008,174.44,125.31,0
1102009,160.14,137.19,0
1102010,177.31,132.58,0
1102101,294.17,213.74,0
1102102,288.43,214.27,0
1102103,299.33,219.37,0
1102201,273.44,192.14,0
1102202,273.91,192.53,0
1102203,273.11,191.38,0
1102204,272.89,191.49,0
1102205,271.94,189.69,0
1102206,274.05,193.23,0
1102207,274.89,195.0,0
1102301,199.84,142.38,0
1102302,199.13,141.79,0
1102303,199.55,141.94,0
1102304,199.39,142.06,0
1102305,198.64,140.59,0
1102306,211.98,158.99,0
1102401,187.16,146.24,0
1102402,185.17,145.63,0
1102403,187.73,146.41,0
1102404,186.94,146.17,0
1102501,204.28,146.11,0
