seccion_ine,distancia_km,tiempo_mins,fallback
1400101,273.53,190.67,0
1400201,242.07,174.55,0
1400202,242.63,181.01,0
1400203,240.05,172.22,0
1400301,308.11,231.08,0
1400401,299.0,220.07,0
1400402,302.33,224.67,0
1400501,212.55,159.41,0
1400601,318.16,229.59,0
1400701,275.31,202.44,0
1400702,274.37,201.67,0
1400703,275.35,202.24,0
1400704,274.85,202.85,0
1400705,285.25,212.55,0
1400801,340.51,250.33,0
1400802,339.8,248.2,0
1400803,342.4,256.12,0
1400804,340.2,249.52,0
1400901,309.08,216.22,0
1400902,308.41,215.31,0
1400903,305.82,212.58,0
1401001,274.46,194.31,0
1401002,273.93,193.31,0
1401003,278.38,194.03,0
1401101,294.12,220.59,0
1401201,279.09,193.63,0
1401202,280.59,194.74,0
1401203,277.66,199.52,0
1401204,279.13,193.52,0
1401301,267.31,190.99,0
1401302,266.66,191.01,0
1401303,267.39,190.69,0
1401304,267.94,197.16,0
1401401,290.67,206.4,0
1401402,289.28,206.5,0
1401501,277.31,198.99,0
1401601,318.74,217.8,0
1401701,209.61,142.58,0
1401702,207.24,143.06,0
1401703,213.36,144.86,0
1401801,266.85,182.12,0
1401802,266.55,181.1,0
1401901,256.49,188.39,0
1401902,257.01,189.46,0
1401903,257.28,189.28,0
1401904,256.72,189.08,0
1401905,258.68,190.16,0
1402001,340.9,250.56,0
1402101,242.24,168.19,0
1402102,241.59,166.72,0
1402103,242.0,168.75,0
1402104,241.54,167.45,0
1402105,240.89,165.04,0
1402106,241.75,167.76,0
1402107,242.6,169.03,0
1402108,243.26,171.4,0
1402109,240.44,166.73,0
1402110,240.87,165.68,0
1402201,277.66,199.96,0
1402202,279.32,200.33,0
1402301,325.84,244.38,0
1402302,322.07,232.53,0
1402401,272.6,200.91,0
1402402,272.34,203.61,0
1402501,252.21,189.16,0
1402502,250.15,183.97,0
1402503,246.31,179.32,0
1402601,287.8,200.32,0
1402602,302.14,226.6,0
1402603,288.77,200.77,0
1490101,240.87,171.4,0
1402701,238.79,162.62,0
1402702,238.1,170.69,0
1402703,208.77,153.65,0
1402801,319.27,227.2,0
1402901,280.45,206.46,0
1402902,280.32,210.24,0
1402903,272.73,204.55,0
1402904,286.64,214.98,0
1403001,213.91,160.43,0
1403002,205.77,154.33,0
1403101,299.65,223.43,0
1403201,294.17,220.63,0
1403301,225.6,165.5,0
1490201,219.12,161.88,0
1403401,336.73,252.55,0
